breeding_pair,breeding_results,breeding_pair_color,breeding_results_color,probability
"['RR-Yy-WW', 'rr-Yy-ww']","['Rr-YY-Ww', 'Rr-Yy-Ww', 'Rr-yy-Ww']","['Blue', 'White']","['Yellow', 'Yellow', 'Pink']","['33%', '33%', '33%']"
"['RR-Yy-WW', 'rr-yy-WW']","['Rr-Yy-WW', 'Rr-yy-WW']","['Blue', 'White']","['Orange', 'Red']","['50%', '50%']"
"['RR-Yy-WW', 'rr-yy-Ww']","['Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-yy-WW', 'Rr-yy-Ww']","['Blue', 'White (seed)']","['Orange', 'Yellow', 'Red', 'Pink']","['25%', '25%', '25%', '25%']"
"['RR-Yy-WW', 'rr-yy-ww']","['Rr-Yy-Ww', 'Rr-yy-Ww']","['Blue', 'Blue']","['Yellow', 'Pink']","['50%', '50%']"
"['RR-Yy-Ww', 'RR-Yy-Ww']","['RR-YY-WW', 'RR-YY-Ww', 'RR-YY-ww', 'RR-Yy-WW', 'RR-Yy-Ww', 'RR-Yy-ww', 'RR-yy-WW', 'RR-yy-Ww', 'RR-yy-ww']","['Red', 'Red']","['Purple', 'Purple', 'Purple', 'Blue', 'Red', 'Red', 'Red', 'Red (seed)', 'Red']","['11%', '11%', '11%', '11%', '11%', '11%', '11%', '11%', '11%']"
"['RR-Yy-Ww', 'RR-Yy-ww']","['RR-YY-Ww', 'RR-YY-ww', 'RR-Yy-Ww', 'RR-Yy-ww', 'RR-yy-Ww', 'RR-yy-ww']","['Red', 'Red']","['Purple', 'Purple', 'Red', 'Red', 'Red (seed)', 'Red']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-Yy-Ww', 'RR-yy-WW']","['RR-Yy-WW', 'RR-Yy-Ww', 'RR-yy-WW', 'RR-yy-Ww']","['Red', 'Red']","['Blue', 'Red', 'Red', 'Red (seed)']","['25%', '25%', '25%', '25%']"
"['RR-Yy-Ww', 'RR-yy-Ww']","['RR-Yy-WW', 'RR-Yy-Ww', 'RR-Yy-ww', 'RR-yy-WW', 'RR-yy-Ww', 'RR-yy-ww']","['Red', 'Red (seed)']","['Blue', 'Red', 'Red', 'Red', 'Red (seed)', 'Red']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-Yy-Ww', 'RR-yy-ww']","['RR-Yy-Ww', 'RR-Yy-ww', 'RR-yy-Ww', 'RR-yy-ww']","['Red', 'Red']","['Red', 'Red', 'Red (seed)', 'Red']","['25%', '25%', '25%', '25%']"
"['RR-Yy-Ww', 'Rr-YY-WW']","['RR-YY-WW', 'RR-YY-Ww', 'RR-Yy-WW', 'RR-Yy-Ww', 'Rr-YY-WW', 'Rr-YY-Ww', 'Rr-Yy-WW', 'Rr-Yy-Ww']","['Red', 'Orange']","['Purple', 'Purple', 'Blue', 'Red', 'Orange', 'Yellow', 'Orange', 'Yellow']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['RR-Yy-Ww', 'Rr-YY-Ww']","['RR-YY-WW', 'RR-YY-Ww', 'RR-YY-ww', 'RR-Yy-WW', 'RR-Yy-Ww', 'RR-Yy-ww', 'Rr-YY-WW', 'Rr-YY-Ww', 'Rr-YY-ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-Yy-ww']","['Red', 'Yellow']","['Purple', 'Purple', 'Purple', 'Blue', 'Red', 'Red', 'Orange', 'Yellow', 'Yellow', 'Orange', 'Yellow', 'Yellow']","['8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%']"
"['RR-Yy-Ww', 'Rr-YY-ww']","['RR-YY-Ww', 'RR-YY-ww', 'RR-Yy-Ww', 'RR-Yy-ww', 'Rr-YY-Ww', 'Rr-YY-ww', 'Rr-Yy-Ww', 'Rr-Yy-ww']","['Red', 'Yellow']","['Purple', 'Purple', 'Red', 'Red', 'Yellow', 'Yellow', 'Yellow', 'Yellow']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['RR-Yy-Ww', 'Rr-Yy-WW']","['RR-YY-WW', 'RR-YY-Ww', 'RR-Yy-WW', 'RR-Yy-Ww', 'RR-yy-WW', 'RR-yy-Ww', 'Rr-YY-WW', 'Rr-YY-Ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-yy-WW', 'Rr-yy-Ww']","['Red', 'Orange']","['Purple', 'Purple', 'Blue', 'Red', 'Red', 'Red (seed)', 'Orange', 'Yellow', 'Orange', 'Yellow', 'Red', 'Pink']","['8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%']"
"['RR-Yy-Ww', 'Rr-Yy-Ww']","['RR-YY-WW', 'RR-YY-Ww', 'RR-YY-ww', 'RR-Yy-WW', 'RR-Yy-Ww', 'RR-Yy-ww', 'RR-yy-WW', 'RR-yy-Ww', 'RR-yy-ww', 'Rr-YY-WW', 'Rr-YY-Ww', 'Rr-YY-ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-Yy-ww', 'Rr-yy-WW', 'Rr-yy-Ww', 'Rr-yy-ww']","['Red', 'Yellow']","['Purple', 'Purple', 'Purple', 'Blue', 'Red', 'Red', 'Red', 'Red (seed)', 'Red', 'Orange', 'Yellow', 'Yellow', 'Orange', 'Yellow', 'Yellow', 'Red', 'Pink', 'White']","['5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%']"
"['RR-Yy-Ww', 'Rr-Yy-ww']","['RR-YY-Ww', 'RR-YY-ww', 'RR-Yy-Ww', 'RR-Yy-ww', 'RR-yy-Ww', 'RR-yy-ww', 'Rr-YY-Ww', 'Rr-YY-ww', 'Rr-Yy-Ww', 'Rr-Yy-ww', 'Rr-yy-Ww', 'Rr-yy-ww']","['Red', 'Yellow']","['Purple', 'Purple', 'Red', 'Red', 'Red (seed)', 'Red', 'Yellow', 'Yellow', 'Yellow', 'Yellow', 'Pink', 'White']","['8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%']"
"['RR-Yy-Ww', 'Rr-yy-WW']","['RR-Yy-WW', 'RR-Yy-Ww', 'RR-yy-WW', 'RR-yy-Ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-yy-WW', 'Rr-yy-Ww']","['Red', 'Red']","['Blue', 'Red', 'Red', 'Red (seed)', 'Orange', 'Yellow', 'Red', 'Pink']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['RR-Yy-Ww', 'Rr-yy-Ww']","['RR-Yy-WW', 'RR-Yy-Ww', 'RR-Yy-ww', 'RR-yy-WW', 'RR-yy-Ww', 'RR-yy-ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-Yy-ww', 'Rr-yy-WW', 'Rr-yy-Ww', 'Rr-yy-ww']","['Red', 'Pink']","['Blue', 'Red', 'Red', 'Red', 'Red (seed)', 'Red', 'Orange', 'Yellow', 'Yellow', 'Red', 'Pink', 'White']","['8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%']"
"['RR-Yy-Ww', 'Rr-yy-ww']","['RR-Yy-Ww', 'RR-Yy-ww', 'RR-yy-Ww', 'RR-yy-ww', 'Rr-Yy-Ww', 'Rr-Yy-ww', 'Rr-yy-Ww', 'Rr-yy-ww']","['Red', 'White']","['Red', 'Red', 'Red (seed)', 'Red', 'Yellow', 'Yellow', 'Pink', 'White']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['RR-Yy-Ww', 'rr-YY-WW']","['Rr-YY-WW', 'Rr-YY-Ww', 'Rr-Yy-WW', 'Rr-Yy-Ww']","['Red', 'Yellow (seed)']","['Orange', 'Yellow', 'Orange', 'Yellow']","['25%', '25%', '25%', '25%']"
"['RR-Yy-Ww', 'rr-YY-Ww']","['Rr-YY-WW', 'Rr-YY-Ww', 'Rr-YY-ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-Yy-ww']","['Red', 'Yellow']","['Orange', 'Yellow', 'Yellow', 'Orange', 'Yellow', 'Yellow']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-Yy-Ww', 'rr-YY-ww']","['Rr-YY-Ww', 'Rr-YY-ww', 'Rr-Yy-Ww', 'Rr-Yy-ww']","['Red', 'Yellow']","['Yellow', 'Yellow', 'Yellow', 'Yellow']","['25%', '25%', '25%', '25%']"
"['RR-Yy-Ww', 'rr-Yy-WW']","['Rr-YY-WW', 'Rr-YY-Ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-yy-WW', 'Rr-yy-Ww']","['Red', 'Yellow']","['Orange', 'Yellow', 'Orange', 'Yellow', 'Red', 'Pink']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-Yy-Ww', 'rr-Yy-Ww']","['Rr-YY-WW', 'Rr-YY-Ww', 'Rr-YY-ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-Yy-ww', 'Rr-yy-WW', 'Rr-yy-Ww', 'Rr-yy-ww']","['Red', 'Yellow']","['Orange', 'Yellow', 'Yellow', 'Orange', 'Yellow', 'Yellow', 'Red', 'Pink', 'White']","['11%', '11%', '11%', '11%', '11%', '11%', '11%', '11%', '11%']"
"['RR-Yy-Ww', 'rr-Yy-ww']","['Rr-YY-Ww', 'Rr-YY-ww', 'Rr-Yy-Ww', 'Rr-Yy-ww', 'Rr-yy-Ww', 'Rr-yy-ww']","['Red', 'White']","['Yellow', 'Yellow', 'Yellow', 'Yellow', 'Pink', 'White']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-Yy-Ww', 'rr-yy-WW']","['Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-yy-WW', 'Rr-yy-Ww']","['Red', 'White']","['Orange', 'Yellow', 'Red', 'Pink']","['25%', '25%', '25%', '25%']"
"['RR-Yy-Ww', 'rr-yy-Ww']","['Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-Yy-ww', 'Rr-yy-WW', 'Rr-yy-Ww', 'Rr-yy-ww']","['Red', 'White (seed)']","['Orange', 'Yellow', 'Yellow', 'Red', 'Pink', 'White']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-Yy-Ww', 'rr-yy-ww']","['Rr-Yy-Ww', 'Rr-Yy-ww', 'Rr-yy-Ww', 'Rr-yy-ww']","['Red', 'Blue']","['Yellow', 'Yellow', 'Pink', 'White']","['25%', '25%', '25%', '25%']"
"['RR-Yy-ww', 'RR-Yy-ww']","['RR-YY-ww', 'RR-Yy-ww', 'RR-yy-ww']","['Red', 'Red']","['Purple', 'Red', 'Red']","['33%', '33%', '33%']"
"['RR-Yy-ww', 'RR-yy-WW']","['RR-Yy-Ww', 'RR-yy-Ww']","['Red', 'Red']","['Red', 'Red (seed)']","['50%', '50%']"
"['RR-Yy-ww', 'RR-yy-Ww']","['RR-Yy-Ww', 'RR-Yy-ww', 'RR-yy-Ww', 'RR-yy-ww']","['Red', 'Red (seed)']","['Red', 'Red', 'Red (seed)', 'Red']","['25%', '25%', '25%', '25%']"
"['RR-Yy-ww', 'RR-yy-ww']","['RR-Yy-ww', 'RR-yy-ww']","['Red', 'Red']","['Red', 'Red']","['50%', '50%']"
"['RR-Yy-ww', 'Rr-YY-WW']","['RR-YY-Ww', 'RR-Yy-Ww', 'Rr-YY-Ww', 'Rr-Yy-Ww']","['Red', 'Orange']","['Purple', 'Red', 'Yellow', 'Yellow']","['25%', '25%', '25%', '25%']"
"['RR-Yy-ww', 'Rr-YY-Ww']","['RR-YY-Ww', 'RR-YY-ww', 'RR-Yy-Ww', 'RR-Yy-ww', 'Rr-YY-Ww', 'Rr-YY-ww', 'Rr-Yy-Ww', 'Rr-Yy-ww']","['Red', 'Yellow']","['Purple', 'Purple', 'Red', 'Red', 'Yellow', 'Yellow', 'Yellow', 'Yellow']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['RR-Yy-ww', 'Rr-YY-ww']","['RR-YY-ww', 'RR-Yy-ww', 'Rr-YY-ww', 'Rr-Yy-ww']","['Red', 'Yellow']","['Purple', 'Red', 'Yellow', 'Yellow']","['25%', '25%', '25%', '25%']"
"['RR-Yy-ww', 'Rr-Yy-WW']","['RR-YY-Ww', 'RR-Yy-Ww', 'RR-yy-Ww', 'Rr-YY-Ww', 'Rr-Yy-Ww', 'Rr-yy-Ww']","['Red', 'Orange']","['Purple', 'Red', 'Red (seed)', 'Yellow', 'Yellow', 'Pink']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-Yy-ww', 'Rr-Yy-Ww']","['RR-YY-Ww', 'RR-YY-ww', 'RR-Yy-Ww', 'RR-Yy-ww', 'RR-yy-Ww', 'RR-yy-ww', 'Rr-YY-Ww', 'Rr-YY-ww', 'Rr-Yy-Ww', 'Rr-Yy-ww', 'Rr-yy-Ww', 'Rr-yy-ww']","['Red', 'Yellow']","['Purple', 'Purple', 'Red', 'Red', 'Red (seed)', 'Red', 'Yellow', 'Yellow', 'Yellow', 'Yellow', 'Pink', 'White']","['8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%']"
"['RR-Yy-ww', 'Rr-Yy-ww']","['RR-YY-ww', 'RR-Yy-ww', 'RR-yy-ww', 'Rr-YY-ww', 'Rr-Yy-ww', 'Rr-yy-ww']","['Red', 'Yellow']","['Purple', 'Red', 'Red', 'Yellow', 'Yellow', 'White']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-Yy-ww', 'Rr-yy-WW']","['RR-Yy-Ww', 'RR-yy-Ww', 'Rr-Yy-Ww', 'Rr-yy-Ww']","['Red', 'Red']","['Red', 'Red (seed)', 'Yellow', 'Pink']","['25%', '25%', '25%', '25%']"
"['RR-Yy-ww', 'Rr-yy-Ww']","['RR-Yy-Ww', 'RR-Yy-ww', 'RR-yy-Ww', 'RR-yy-ww', 'Rr-Yy-Ww', 'Rr-Yy-ww', 'Rr-yy-Ww', 'Rr-yy-ww']","['Red', 'Pink']","['Red', 'Red', 'Red (seed)', 'Red', 'Yellow', 'Yellow', 'Pink', 'White']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['RR-Yy-ww', 'Rr-yy-ww']","['RR-Yy-ww', 'RR-yy-ww', 'Rr-Yy-ww', 'Rr-yy-ww']","['Red', 'White']","['Red', 'Red', 'Yellow', 'White']","['25%', '25%', '25%', '25%']"
"['RR-Yy-ww', 'rr-YY-WW']","['Rr-YY-Ww', 'Rr-Yy-Ww']","['Red', 'Yellow (seed)']","['Yellow', 'Yellow']","['50%', '50%']"
"['RR-Yy-ww', 'rr-YY-Ww']","['Rr-YY-Ww', 'Rr-YY-ww', 'Rr-Yy-Ww', 'Rr-Yy-ww']","['Red', 'Yellow']","['Yellow', 'Yellow', 'Yellow', 'Yellow']","['25%', '25%', '25%', '25%']"
"['RR-Yy-ww', 'rr-YY-ww']","['Rr-YY-ww', 'Rr-Yy-ww']","['Red', 'Yellow']","['Yellow', 'Yellow']","['50%', '50%']"
"['RR-Yy-ww', 'rr-Yy-WW']","['Rr-YY-Ww', 'Rr-Yy-Ww', 'Rr-yy-Ww']","['Red', 'Yellow']","['Yellow', 'Yellow', 'Pink']","['33%', '33%', '33%']"
"['RR-Yy-ww', 'rr-Yy-Ww']","['Rr-YY-Ww', 'Rr-YY-ww', 'Rr-Yy-Ww', 'Rr-Yy-ww', 'Rr-yy-Ww', 'Rr-yy-ww']","['Red', 'Yellow']","['Yellow', 'Yellow', 'Yellow', 'Yellow', 'Pink', 'White']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-Yy-ww', 'rr-Yy-ww']","['Rr-YY-ww', 'Rr-Yy-ww', 'Rr-yy-ww']","['Red', 'White']","['Yellow', 'Yellow', 'White']","['33%', '33%', '33%']"
"['RR-Yy-ww', 'rr-yy-WW']","['Rr-Yy-Ww', 'Rr-yy-Ww']","['Red', 'White']","['Yellow', 'Pink']","['50%', '50%']"
"['RR-Yy-ww', 'rr-yy-Ww']","['Rr-Yy-Ww', 'Rr-Yy-ww', 'Rr-yy-Ww', 'Rr-yy-ww']","['Red', 'White (seed)']","['Yellow', 'Yellow', 'Pink', 'White']","['25%', '25%', '25%', '25%']"
"['RR-Yy-ww', 'rr-yy-ww']","['Rr-Yy-ww', 'Rr-yy-ww']","['Red', 'Blue']","['Yellow', 'White']","['50%', '50%']"
"['RR-yy-WW', 'RR-yy-WW']",['RR-yy-WW'],"['Red', 'Red']",['Red'],['100%']
"['RR-yy-WW', 'RR-yy-Ww']","['RR-yy-WW', 'RR-yy-Ww']","['Red', 'Red (seed)']","['Red', 'Red (seed)']","['50%', '50%']"
"['RR-yy-WW', 'RR-yy-ww']",['RR-yy-Ww'],"['Red', 'Red']",['Red (seed)'],['100%']
"['RR-yy-WW', 'Rr-YY-WW']","['RR-Yy-WW', 'Rr-Yy-WW']","['Red', 'Orange']","['Blue', 'Orange']","['50%', '50%']"
"['RR-yy-WW', 'Rr-YY-Ww']","['RR-Yy-WW', 'RR-Yy-Ww', 'Rr-Yy-WW', 'Rr-Yy-Ww']","['Red', 'Yellow']","['Blue', 'Red', 'Orange', 'Yellow']","['25%', '25%', '25%', '25%']"
"['RR-yy-WW', 'Rr-YY-ww']","['RR-Yy-Ww', 'Rr-Yy-Ww']","['Red', 'Yellow']","['Red', 'Yellow']","['50%', '50%']"
"['RR-yy-WW', 'Rr-Yy-WW']","['RR-Yy-WW', 'RR-yy-WW', 'Rr-Yy-WW', 'Rr-yy-WW']","['Red', 'Orange']","['Blue', 'Red', 'Orange', 'Red']","['25%', '25%', '25%', '25%']"
"['RR-yy-WW', 'Rr-Yy-Ww']","['RR-Yy-WW', 'RR-Yy-Ww', 'RR-yy-WW', 'RR-yy-Ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-yy-WW', 'Rr-yy-Ww']","['Red', 'Yellow']","['Blue', 'Red', 'Red', 'Red (seed)', 'Orange', 'Yellow', 'Red', 'Pink']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['RR-yy-WW', 'Rr-Yy-ww']","['RR-Yy-Ww', 'RR-yy-Ww', 'Rr-Yy-Ww', 'Rr-yy-Ww']","['Red', 'Yellow']","['Red', 'Red (seed)', 'Yellow', 'Pink']","['25%', '25%', '25%', '25%']"
"['RR-yy-WW', 'Rr-yy-WW']","['RR-yy-WW', 'Rr-yy-WW']","['Red', 'Red']","['Red', 'Red']","['50%', '50%']"
"['RR-yy-WW', 'Rr-yy-Ww']","['RR-yy-WW', 'RR-yy-Ww', 'Rr-yy-WW', 'Rr-yy-Ww']","['Red', 'Pink']","['Red', 'Red (seed)', 'Red', 'Pink']","['25%', '25%', '25%', '25%']"
"['RR-yy-WW', 'Rr-yy-ww']","['RR-yy-Ww', 'Rr-yy-Ww']","['Red', 'White']","['Red (seed)', 'Pink']","['50%', '50%']"
"['RR-yy-WW', 'rr-YY-WW']",['Rr-Yy-WW'],"['Red', 'Yellow (seed)']",['Orange'],['100%']
"['RR-yy-WW', 'rr-YY-Ww']","['Rr-Yy-WW', 'Rr-Yy-Ww']","['Red', 'Yellow']","['Orange', 'Yellow']","['50%', '50%']"
"['RR-yy-WW', 'rr-YY-ww']",['Rr-Yy-Ww'],"['Red', 'Yellow']",['Yellow'],['100%']
"['RR-yy-WW', 'rr-Yy-WW']","['Rr-Yy-WW', 'Rr-yy-WW']","['Red', 'Yellow']","['Orange', 'Red']","['50%', '50%']"
"['RR-yy-WW', 'rr-Yy-Ww']","['Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-yy-WW', 'Rr-yy-Ww']","['Red', 'Yellow']","['Orange', 'Yellow', 'Red', 'Pink']","['25%', '25%', '25%', '25%']"
"['RR-yy-WW', 'rr-Yy-ww']","['Rr-Yy-Ww', 'Rr-yy-Ww']","['Red', 'White']","['Yellow', 'Pink']","['50%', '50%']"
"['RR-yy-WW', 'rr-yy-WW']",['Rr-yy-WW'],"['Red', 'White']",['Red'],['100%']
"['RR-yy-WW', 'rr-yy-Ww']","['Rr-yy-WW', 'Rr-yy-Ww']","['Red', 'White (seed)']","['Red', 'Pink']","['50%', '50%']"
"['RR-yy-WW', 'rr-yy-ww']",['Rr-yy-Ww'],"['Red', 'Blue']",['Pink'],['100%']
"['RR-yy-Ww', 'RR-yy-Ww']","['RR-yy-WW', 'RR-yy-Ww', 'RR-yy-ww']","['Red (seed)', 'Red (seed)']","['Red', 'Red (seed)', 'Red']","['33%', '33%', '33%']"
"['RR-yy-Ww', 'RR-yy-ww']","['RR-yy-Ww', 'RR-yy-ww']","['Red (seed)', 'Red']","['Red (seed)', 'Red']","['50%', '50%']"
"['RR-yy-Ww', 'Rr-YY-WW']","['RR-Yy-WW', 'RR-Yy-Ww', 'Rr-Yy-WW', 'Rr-Yy-Ww']","['Red (seed)', 'Orange']","['Blue', 'Red', 'Orange', 'Yellow']","['25%', '25%', '25%', '25%']"
"['RR-yy-Ww', 'Rr-YY-Ww']","['RR-Yy-WW', 'RR-Yy-Ww', 'RR-Yy-ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-Yy-ww']","['Red (seed)', 'Yellow']","['Blue', 'Red', 'Red', 'Orange', 'Yellow', 'Yellow']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-yy-Ww', 'Rr-YY-ww']","['RR-Yy-Ww', 'RR-Yy-ww', 'Rr-Yy-Ww', 'Rr-Yy-ww']","['Red (seed)', 'Yellow']","['Red', 'Red', 'Yellow', 'Yellow']","['25%', '25%', '25%', '25%']"
"['RR-yy-Ww', 'Rr-Yy-WW']","['RR-Yy-WW', 'RR-Yy-Ww', 'RR-yy-WW', 'RR-yy-Ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-yy-WW', 'Rr-yy-Ww']","['Red (seed)', 'Orange']","['Blue', 'Red', 'Red', 'Red (seed)', 'Orange', 'Yellow', 'Red', 'Pink']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['RR-yy-Ww', 'Rr-Yy-Ww']","['RR-Yy-WW', 'RR-Yy-Ww', 'RR-Yy-ww', 'RR-yy-WW', 'RR-yy-Ww', 'RR-yy-ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-Yy-ww', 'Rr-yy-WW', 'Rr-yy-Ww', 'Rr-yy-ww']","['Red (seed)', 'Yellow']","['Blue', 'Red', 'Red', 'Red', 'Red (seed)', 'Red', 'Orange', 'Yellow', 'Yellow', 'Red', 'Pink', 'White']","['8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%']"
"['RR-yy-Ww', 'Rr-Yy-ww']","['RR-Yy-Ww', 'RR-Yy-ww', 'RR-yy-Ww', 'RR-yy-ww', 'Rr-Yy-Ww', 'Rr-Yy-ww', 'Rr-yy-Ww', 'Rr-yy-ww']","['Red (seed)', 'Yellow']","['Red', 'Red', 'Red (seed)', 'Red', 'Yellow', 'Yellow', 'Pink', 'White']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['RR-yy-Ww', 'Rr-yy-WW']","['RR-yy-WW', 'RR-yy-Ww', 'Rr-yy-WW', 'Rr-yy-Ww']","['Red (seed)', 'Red']","['Red', 'Red (seed)', 'Red', 'Pink']","['25%', '25%', '25%', '25%']"
"['RR-yy-Ww', 'Rr-yy-Ww']","['RR-yy-WW', 'RR-yy-Ww', 'RR-yy-ww', 'Rr-yy-WW', 'Rr-yy-Ww', 'Rr-yy-ww']","['Red (seed)', 'Pink']","['Red', 'Red (seed)', 'Red', 'Red', 'Pink', 'White']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-yy-Ww', 'Rr-yy-ww']","['RR-yy-Ww', 'RR-yy-ww', 'Rr-yy-Ww', 'Rr-yy-ww']","['Red (seed)', 'White']","['Red (seed)', 'Red', 'Pink', 'White']","['25%', '25%', '25%', '25%']"
"['RR-yy-Ww', 'rr-YY-WW']","['Rr-Yy-WW', 'Rr-Yy-Ww']","['Red (seed)', 'Yellow (seed)']","['Orange', 'Yellow']","['50%', '50%']"
"['RR-yy-Ww', 'rr-YY-Ww']","['Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-Yy-ww']","['Red (seed)', 'Yellow']","['Orange', 'Yellow', 'Yellow']","['33%', '33%', '33%']"
"['RR-yy-Ww', 'rr-YY-ww']","['Rr-Yy-Ww', 'Rr-Yy-ww']","['Red (seed)', 'Yellow']","['Yellow', 'Yellow']","['50%', '50%']"
"['RR-yy-Ww', 'rr-Yy-WW']","['Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-yy-WW', 'Rr-yy-Ww']","['Red (seed)', 'Yellow']","['Orange', 'Yellow', 'Red', 'Pink']","['25%', '25%', '25%', '25%']"
"['RR-yy-Ww', 'rr-Yy-Ww']","['Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-Yy-ww', 'Rr-yy-WW', 'Rr-yy-Ww', 'Rr-yy-ww']","['Red (seed)', 'Yellow']","['Orange', 'Yellow', 'Yellow', 'Red', 'Pink', 'White']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-yy-Ww', 'rr-Yy-ww']","['Rr-Yy-Ww', 'Rr-Yy-ww', 'Rr-yy-Ww', 'Rr-yy-ww']","['Red (seed)', 'White']","['Yellow', 'Yellow', 'Pink', 'White']","['25%', '25%', '25%', '25%']"
"['RR-yy-Ww', 'rr-yy-WW']","['Rr-yy-WW', 'Rr-yy-Ww']","['Red (seed)', 'White']","['Red', 'Pink']","['50%', '50%']"
"['RR-yy-Ww', 'rr-yy-Ww']","['Rr-yy-WW', 'Rr-yy-Ww', 'Rr-yy-ww']","['Red (seed)', 'White (seed)']","['Red', 'Pink', 'White']","['33%', '33%', '33%']"
"['RR-yy-Ww', 'rr-yy-ww']","['Rr-yy-Ww', 'Rr-yy-ww']","['Red (seed)', 'Blue']","['Pink', 'White']","['50%', '50%']"
"['RR-yy-ww', 'RR-yy-ww']",['RR-yy-ww'],"['Red', 'Red']",['Red'],['100%']
"['RR-yy-ww', 'Rr-YY-WW']","['RR-Yy-Ww', 'Rr-Yy-Ww']","['Red', 'Orange']","['Red', 'Yellow']","['50%', '50%']"
"['RR-yy-ww', 'Rr-YY-Ww']","['RR-Yy-Ww', 'RR-Yy-ww', 'Rr-Yy-Ww', 'Rr-Yy-ww']","['Red', 'Yellow']","['Red', 'Red', 'Yellow', 'Yellow']","['25%', '25%', '25%', '25%']"
"['RR-yy-ww', 'Rr-YY-ww']","['RR-Yy-ww', 'Rr-Yy-ww']","['Red', 'Yellow']","['Red', 'Yellow']","['50%', '50%']"
"['RR-yy-ww', 'Rr-Yy-WW']","['RR-Yy-Ww', 'RR-yy-Ww', 'Rr-Yy-Ww', 'Rr-yy-Ww']","['Red', 'Orange']","['Red', 'Red (seed)', 'Yellow', 'Pink']","['25%', '25%', '25%', '25%']"
"['RR-yy-ww', 'Rr-Yy-Ww']","['RR-Yy-Ww', 'RR-Yy-ww', 'RR-yy-Ww', 'RR-yy-ww', 'Rr-Yy-Ww', 'Rr-Yy-ww', 'Rr-yy-Ww', 'Rr-yy-ww']","['Red', 'Yellow']","['Red', 'Red', 'Red (seed)', 'Red', 'Yellow', 'Yellow', 'Pink', 'White']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['RR-yy-ww', 'Rr-Yy-ww']","['RR-Yy-ww', 'RR-yy-ww', 'Rr-Yy-ww', 'Rr-yy-ww']","['Red', 'Yellow']","['Red', 'Red', 'Yellow', 'White']","['25%', '25%', '25%', '25%']"
