breeding_pair,breeding_results,breeding_pair_color,breeding_results_color,probability
"['RR-yy-Ww-Ss', 'Rr-yy-Ww-Ss']","['RR-yy-WW-SS', 'RR-yy-WW-Ss', 'RR-yy-WW-ss', 'RR-yy-Ww-SS', 'RR-yy-Ww-Ss', 'RR-yy-Ww-ss', 'RR-yy-ww-SS', 'RR-yy-ww-Ss', 'RR-yy-ww-ss', 'Rr-yy-WW-SS', 'Rr-yy-WW-Ss', 'Rr-yy-WW-ss', 'Rr-yy-Ww-SS', 'Rr-yy-Ww-Ss', 'Rr-yy-Ww-ss', 'Rr-yy-ww-SS', 'Rr-yy-ww-Ss', 'Rr-yy-ww-ss']","['Red', 'Pink']","['Pink', 'Red (seed)', 'Black', 'Pink', 'Red', 'Black', 'Pink', 'Red', 'Black', 'White', 'Pink', 'Red', 'White', 'Pink', 'Red', 'Purple', 'Pink', 'Red']","['5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%']"
"['RR-yy-Ww-Ss', 'Rr-yy-Ww-ss']","['RR-yy-WW-Ss', 'RR-yy-WW-ss', 'RR-yy-Ww-Ss', 'RR-yy-Ww-ss', 'RR-yy-ww-Ss', 'RR-yy-ww-ss', 'Rr-yy-WW-Ss', 'Rr-yy-WW-ss', 'Rr-yy-Ww-Ss', 'Rr-yy-Ww-ss', 'Rr-yy-ww-Ss', 'Rr-yy-ww-ss']","['Red', 'Red']","['Red (seed)', 'Black', 'Red', 'Black', 'Red', 'Black', 'Pink', 'Red', 'Pink', 'Red', 'Pink', 'Red']","['8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%']"
"['RR-yy-Ww-Ss', 'Rr-yy-ww-SS']","['RR-yy-Ww-SS', 'RR-yy-ww-SS', 'Rr-yy-Ww-SS', 'Rr-yy-ww-SS']","['Red', 'Purple']","['Pink', 'Pink', 'White', 'Purple']","['25%', '25%', '25%', '25%']"
"['RR-yy-Ww-Ss', 'Rr-yy-ww-Ss']","['RR-yy-Ww-SS', 'RR-yy-Ww-Ss', 'RR-yy-Ww-ss', 'RR-yy-ww-SS', 'RR-yy-ww-Ss', 'RR-yy-ww-ss', 'Rr-yy-Ww-SS', 'Rr-yy-Ww-Ss', 'Rr-yy-Ww-ss', 'Rr-yy-ww-SS', 'Rr-yy-ww-Ss', 'Rr-yy-ww-ss']","['Red', 'Pink']","['Pink', 'Red', 'Black', 'Pink', 'Red', 'Black', 'White', 'Pink', 'Red', 'Purple', 'Pink', 'Red']","['8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%']"
"['RR-yy-Ww-Ss', 'Rr-yy-ww-ss']","['RR-yy-Ww-Ss', 'RR-yy-Ww-ss', 'RR-yy-ww-Ss', 'RR-yy-ww-ss', 'Rr-yy-Ww-Ss', 'Rr-yy-Ww-ss', 'Rr-yy-ww-Ss', 'Rr-yy-ww-ss']","['Red', 'Red']","['Red', 'Black', 'Red', 'Black', 'Pink', 'Red', 'Pink', 'Red']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['RR-yy-Ww-Ss', 'rr-Yy-WW-ss']","['Rr-yy-WW-Ss', 'Rr-yy-WW-ss']","['Red', 'Yellow']","['Pink', 'Red']","['50%', '50%']"
"['RR-yy-Ww-Ss', 'rr-Yy-Ww-ss']","['Rr-yy-WW-Ss', 'Rr-yy-WW-ss', 'Rr-yy-Ww-Ss', 'Rr-yy-Ww-ss', 'Rr-yy-ww-Ss', 'Rr-yy-ww-ss']","['Red', 'White']","['Pink', 'Red', 'Pink', 'Red', 'Pink', 'Red']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-yy-Ww-Ss', 'rr-Yy-ww-ss']","['Rr-yy-Ww-Ss', 'Rr-yy-Ww-ss', 'Rr-yy-ww-Ss', 'Rr-yy-ww-ss']","['Red', 'Purple']","['Pink', 'Red', 'Pink', 'Red']","['25%', '25%', '25%', '25%']"
"['RR-yy-Ww-Ss', 'rr-yy-WW-SS']",['Rr-yy-WW-SS'],"['Red', 'White']",['White'],['100%']
"['RR-yy-Ww-Ss', 'rr-yy-WW-Ss']","['Rr-yy-WW-SS', 'Rr-yy-WW-Ss', 'Rr-yy-WW-ss']","['Red', 'White']","['White', 'Pink', 'Red']","['33%', '33%', '33%']"
"['RR-yy-Ww-Ss', 'rr-yy-WW-ss']","['Rr-yy-WW-Ss', 'Rr-yy-WW-ss']","['Red', 'White']","['Pink', 'Red']","['50%', '50%']"
"['RR-yy-Ww-Ss', 'rr-yy-Ww-SS']","['Rr-yy-WW-SS', 'Rr-yy-Ww-SS', 'Rr-yy-ww-SS']","['Red', 'White']","['White', 'White', 'Purple']","['33%', '33%', '33%']"
"['RR-yy-Ww-Ss', 'rr-yy-Ww-Ss']","['Rr-yy-WW-SS', 'Rr-yy-WW-Ss', 'Rr-yy-WW-ss', 'Rr-yy-Ww-SS', 'Rr-yy-Ww-Ss', 'Rr-yy-Ww-ss', 'Rr-yy-ww-SS', 'Rr-yy-ww-Ss', 'Rr-yy-ww-ss']","['Red', 'White']","['White', 'Pink', 'Red', 'White', 'Pink', 'Red', 'Purple', 'Pink', 'Red']","['11%', '11%', '11%', '11%', '11%', '11%', '11%', '11%', '11%']"
"['RR-yy-Ww-Ss', 'rr-yy-Ww-ss']","['Rr-yy-WW-Ss', 'Rr-yy-WW-ss', 'Rr-yy-Ww-Ss', 'Rr-yy-Ww-ss', 'Rr-yy-ww-Ss', 'Rr-yy-ww-ss']","['Red', 'White (seed)']","['Pink', 'Red', 'Pink', 'Red', 'Pink', 'Red']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-yy-Ww-Ss', 'rr-yy-ww-SS']","['Rr-yy-Ww-SS', 'Rr-yy-ww-SS']","['Red', 'Purple']","['White', 'Purple']","['50%', '50%']"
"['RR-yy-Ww-Ss', 'rr-yy-ww-Ss']","['Rr-yy-Ww-SS', 'Rr-yy-Ww-Ss', 'Rr-yy-Ww-ss', 'Rr-yy-ww-SS', 'Rr-yy-ww-Ss', 'Rr-yy-ww-ss']","['Red', 'Purple']","['White', 'Pink', 'Red', 'Purple', 'Pink', 'Red']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-yy-Ww-Ss', 'rr-yy-ww-ss']","['Rr-yy-Ww-Ss', 'Rr-yy-Ww-ss', 'Rr-yy-ww-Ss', 'Rr-yy-ww-ss']","['Red', 'Purple']","['Pink', 'Red', 'Pink', 'Red']","['25%', '25%', '25%', '25%']"
"['RR-yy-Ww-ss', 'RR-yy-Ww-ss']","['RR-yy-WW-ss', 'RR-yy-Ww-ss', 'RR-yy-ww-ss']","['Black', 'Black']","['Black', 'Black', 'Black']","['33%', '33%', '33%']"
"['RR-yy-Ww-ss', 'RR-yy-ww-Ss']","['RR-yy-Ww-ss', 'RR-yy-ww-ss']","['Black', 'Red']","['Black', 'Black']","['50%', '50%']"
"['RR-yy-Ww-ss', 'RR-yy-ww-ss']","['RR-yy-Ww-ss', 'RR-yy-ww-ss']","['Black', 'Black']","['Black', 'Black']","['50%', '50%']"
"['RR-yy-Ww-ss', 'Rr-yy-WW-Ss']","['RR-yy-WW-ss', 'Rr-yy-WW-ss']","['Black', 'Pink']","['Black', 'Red']","['50%', '50%']"
"['RR-yy-Ww-ss', 'Rr-yy-WW-ss']","['RR-yy-WW-ss', 'Rr-yy-WW-ss']","['Black', 'Red']","['Black', 'Red']","['50%', '50%']"
"['RR-yy-Ww-ss', 'Rr-yy-Ww-Ss']","['RR-yy-WW-ss', 'RR-yy-Ww-ss', 'RR-yy-ww-ss', 'Rr-yy-WW-ss', 'Rr-yy-Ww-ss', 'Rr-yy-ww-ss']","['Black', 'Pink']","['Black', 'Black', 'Black', 'Red', 'Red', 'Red']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-yy-Ww-ss', 'Rr-yy-Ww-ss']","['RR-yy-WW-ss', 'RR-yy-Ww-ss', 'RR-yy-ww-ss', 'Rr-yy-WW-ss', 'Rr-yy-Ww-ss', 'Rr-yy-ww-ss']","['Black', 'Red']","['Black', 'Black', 'Black', 'Red', 'Red', 'Red']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-yy-Ww-ss', 'Rr-yy-ww-Ss']","['RR-yy-Ww-ss', 'RR-yy-ww-ss', 'Rr-yy-Ww-ss', 'Rr-yy-ww-ss']","['Black', 'Pink']","['Black', 'Black', 'Red', 'Red']","['25%', '25%', '25%', '25%']"
"['RR-yy-Ww-ss', 'Rr-yy-ww-ss']","['RR-yy-Ww-ss', 'RR-yy-ww-ss', 'Rr-yy-Ww-ss', 'Rr-yy-ww-ss']","['Black', 'Red']","['Black', 'Black', 'Red', 'Red']","['25%', '25%', '25%', '25%']"
"['RR-yy-Ww-ss', 'rr-Yy-WW-ss']",['Rr-yy-WW-ss'],"['Black', 'Yellow']",['Red'],['100%']
"['RR-yy-Ww-ss', 'rr-Yy-Ww-ss']","['Rr-yy-WW-ss', 'Rr-yy-Ww-ss', 'Rr-yy-ww-ss']","['Black', 'White']","['Red', 'Red', 'Red']","['33%', '33%', '33%']"
"['RR-yy-Ww-ss', 'rr-Yy-ww-ss']","['Rr-yy-Ww-ss', 'Rr-yy-ww-ss']","['Black', 'Purple']","['Red', 'Red']","['50%', '50%']"
"['RR-yy-Ww-ss', 'rr-yy-WW-Ss']",['Rr-yy-WW-ss'],"['Black', 'White']",['Red'],['100%']
"['RR-yy-Ww-ss', 'rr-yy-WW-ss']",['Rr-yy-WW-ss'],"['Black', 'White']",['Red'],['100%']
"['RR-yy-Ww-ss', 'rr-yy-Ww-Ss']","['Rr-yy-WW-ss', 'Rr-yy-Ww-ss', 'Rr-yy-ww-ss']","['Black', 'White']","['Red', 'Red', 'Red']","['33%', '33%', '33%']"
"['RR-yy-Ww-ss', 'rr-yy-Ww-ss']","['Rr-yy-WW-ss', 'Rr-yy-Ww-ss', 'Rr-yy-ww-ss']","['Black', 'White (seed)']","['Red', 'Red', 'Red']","['33%', '33%', '33%']"
"['RR-yy-Ww-ss', 'rr-yy-ww-Ss']","['Rr-yy-Ww-ss', 'Rr-yy-ww-ss']","['Black', 'Purple']","['Red', 'Red']","['50%', '50%']"
"['RR-yy-Ww-ss', 'rr-yy-ww-ss']","['Rr-yy-Ww-ss', 'Rr-yy-ww-ss']","['Black', 'Purple']","['Red', 'Red']","['50%', '50%']"
"['RR-yy-ww-SS', 'RR-yy-ww-SS']",['RR-yy-ww-SS'],"['Pink', 'Pink']",['Pink'],['100%']
"['RR-yy-ww-SS', 'RR-yy-ww-Ss']","['RR-yy-ww-SS', 'RR-yy-ww-Ss']","['Pink', 'Red']","['Pink', 'Red']","['50%', '50%']"
"['RR-yy-ww-SS', 'RR-yy-ww-ss']",['RR-yy-ww-Ss'],"['Pink', 'Black']",['Red'],['100%']
"['RR-yy-ww-SS', 'Rr-yy-Ww-SS']","['RR-yy-ww-SS', 'Rr-yy-ww-SS']","['Pink', 'White']","['Pink', 'Purple']","['50%', '50%']"
"['RR-yy-ww-SS', 'Rr-yy-Ww-Ss']","['RR-yy-ww-SS', 'RR-yy-ww-Ss', 'Rr-yy-ww-SS', 'Rr-yy-ww-Ss']","['Pink', 'Pink']","['Pink', 'Red', 'Purple', 'Pink']","['25%', '25%', '25%', '25%']"
"['RR-yy-ww-SS', 'Rr-yy-Ww-ss']","['RR-yy-ww-Ss', 'Rr-yy-ww-Ss']","['Pink', 'Red']","['Red', 'Pink']","['50%', '50%']"
"['RR-yy-ww-SS', 'Rr-yy-ww-SS']","['RR-yy-ww-SS', 'Rr-yy-ww-SS']","['Pink', 'Purple']","['Pink', 'Purple']","['50%', '50%']"
"['RR-yy-ww-SS', 'Rr-yy-ww-Ss']","['RR-yy-ww-SS', 'RR-yy-ww-Ss', 'Rr-yy-ww-SS', 'Rr-yy-ww-Ss']","['Pink', 'Pink']","['Pink', 'Red', 'Purple', 'Pink']","['25%', '25%', '25%', '25%']"
"['RR-yy-ww-SS', 'Rr-yy-ww-ss']","['RR-yy-ww-Ss', 'Rr-yy-ww-Ss']","['Pink', 'Red']","['Red', 'Pink']","['50%', '50%']"
"['RR-yy-ww-SS', 'rr-Yy-Ww-ss']",['Rr-yy-ww-Ss'],"['Pink', 'White']",['Pink'],['100%']
"['RR-yy-ww-SS', 'rr-Yy-ww-ss']",['Rr-yy-ww-Ss'],"['Pink', 'Purple']",['Pink'],['100%']
"['RR-yy-ww-SS', 'rr-yy-Ww-SS']",['Rr-yy-ww-SS'],"['Pink', 'White']",['Purple'],['100%']
"['RR-yy-ww-SS', 'rr-yy-Ww-Ss']","['Rr-yy-ww-SS', 'Rr-yy-ww-Ss']","['Pink', 'White']","['Purple', 'Pink']","['50%', '50%']"
"['RR-yy-ww-SS', 'rr-yy-Ww-ss']",['Rr-yy-ww-Ss'],"['Pink', 'White (seed)']",['Pink'],['100%']
"['RR-yy-ww-SS', 'rr-yy-ww-SS']",['Rr-yy-ww-SS'],"['Pink', 'Purple']",['Purple'],['100%']
"['RR-yy-ww-SS', 'rr-yy-ww-Ss']","['Rr-yy-ww-SS', 'Rr-yy-ww-Ss']","['Pink', 'Purple']","['Purple', 'Pink']","['50%', '50%']"
"['RR-yy-ww-SS', 'rr-yy-ww-ss']",['Rr-yy-ww-Ss'],"['Pink', 'Purple']",['Pink'],['100%']
"['RR-yy-ww-Ss', 'RR-yy-ww-Ss']","['RR-yy-ww-SS', 'RR-yy-ww-Ss', 'RR-yy-ww-ss']","['Red', 'Red']","['Pink', 'Red', 'Black']","['33%', '33%', '33%']"
"['RR-yy-ww-Ss', 'RR-yy-ww-ss']","['RR-yy-ww-Ss', 'RR-yy-ww-ss']","['Red', 'Black']","['Red', 'Black']","['50%', '50%']"
"['RR-yy-ww-Ss', 'Rr-yy-Ww-SS']","['RR-yy-ww-SS', 'Rr-yy-ww-SS']","['Red', 'White']","['Pink', 'Purple']","['50%', '50%']"
"['RR-yy-ww-Ss', 'Rr-yy-Ww-Ss']","['RR-yy-ww-SS', 'RR-yy-ww-Ss', 'RR-yy-ww-ss', 'Rr-yy-ww-SS', 'Rr-yy-ww-Ss', 'Rr-yy-ww-ss']","['Red', 'Pink']","['Pink', 'Red', 'Black', 'Purple', 'Pink', 'Red']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-yy-ww-Ss', 'Rr-yy-Ww-ss']","['RR-yy-ww-Ss', 'RR-yy-ww-ss', 'Rr-yy-ww-Ss', 'Rr-yy-ww-ss']","['Red', 'Red']","['Red', 'Black', 'Pink', 'Red']","['25%', '25%', '25%', '25%']"
"['RR-yy-ww-Ss', 'Rr-yy-ww-SS']","['RR-yy-ww-SS', 'Rr-yy-ww-SS']","['Red', 'Purple']","['Pink', 'Purple']","['50%', '50%']"
"['RR-yy-ww-Ss', 'Rr-yy-ww-Ss']","['RR-yy-ww-SS', 'RR-yy-ww-Ss', 'RR-yy-ww-ss', 'Rr-yy-ww-SS', 'Rr-yy-ww-Ss', 'Rr-yy-ww-ss']","['Red', 'Pink']","['Pink', 'Red', 'Black', 'Purple', 'Pink', 'Red']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-yy-ww-Ss', 'Rr-yy-ww-ss']","['RR-yy-ww-Ss', 'RR-yy-ww-ss', 'Rr-yy-ww-Ss', 'Rr-yy-ww-ss']","['Red', 'Red']","['Red', 'Black', 'Pink', 'Red']","['25%', '25%', '25%', '25%']"
"['RR-yy-ww-Ss', 'rr-Yy-Ww-ss']","['Rr-yy-ww-Ss', 'Rr-yy-ww-ss']","['Red', 'White']","['Pink', 'Red']","['50%', '50%']"
"['RR-yy-ww-Ss', 'rr-Yy-ww-ss']","['Rr-yy-ww-Ss', 'Rr-yy-ww-ss']","['Red', 'Purple']","['Pink', 'Red']","['50%', '50%']"
"['RR-yy-ww-Ss', 'rr-yy-Ww-SS']",['Rr-yy-ww-SS'],"['Red', 'White']",['Purple'],['100%']
"['RR-yy-ww-Ss', 'rr-yy-Ww-Ss']","['Rr-yy-ww-SS', 'Rr-yy-ww-Ss', 'Rr-yy-ww-ss']","['Red', 'White']","['Purple', 'Pink', 'Red']","['33%', '33%', '33%']"
"['RR-yy-ww-Ss', 'rr-yy-Ww-ss']","['Rr-yy-ww-Ss', 'Rr-yy-ww-ss']","['Red', 'White (seed)']","['Pink', 'Red']","['50%', '50%']"
"['RR-yy-ww-Ss', 'rr-yy-ww-SS']",['Rr-yy-ww-SS'],"['Red', 'Purple']",['Purple'],['100%']
"['RR-yy-ww-Ss', 'rr-yy-ww-Ss']","['Rr-yy-ww-SS', 'Rr-yy-ww-Ss', 'Rr-yy-ww-ss']","['Red', 'Purple']","['Purple', 'Pink', 'Red']","['33%', '33%', '33%']"
"['RR-yy-ww-Ss', 'rr-yy-ww-ss']","['Rr-yy-ww-Ss', 'Rr-yy-ww-ss']","['Red', 'Purple']","['Pink', 'Red']","['50%', '50%']"
"['RR-yy-ww-ss', 'RR-yy-ww-ss']",['RR-yy-ww-ss'],"['Black', 'Black']",['Black'],['100%']
"['RR-yy-ww-ss', 'Rr-yy-Ww-Ss']","['RR-yy-ww-ss', 'Rr-yy-ww-ss']","['Black', 'Pink']","['Black', 'Red']","['50%', '50%']"
"['RR-yy-ww-ss', 'Rr-yy-Ww-ss']","['RR-yy-ww-ss', 'Rr-yy-ww-ss']","['Black', 'Red']","['Black', 'Red']","['50%', '50%']"
"['RR-yy-ww-ss', 'Rr-yy-ww-Ss']","['RR-yy-ww-ss', 'Rr-yy-ww-ss']","['Black', 'Pink']","['Black', 'Red']","['50%', '50%']"
"['RR-yy-ww-ss', 'Rr-yy-ww-ss']","['RR-yy-ww-ss', 'Rr-yy-ww-ss']","['Black', 'Red']","['Black', 'Red']","['50%', '50%']"
"['RR-yy-ww-ss', 'rr-Yy-Ww-ss']",['Rr-yy-ww-ss'],"['Black', 'White']",['Red'],['100%']
"['RR-yy-ww-ss', 'rr-Yy-ww-ss']",['Rr-yy-ww-ss'],"['Black', 'Purple']",['Red'],['100%']
"['RR-yy-ww-ss', 'rr-yy-Ww-Ss']",['Rr-yy-ww-ss'],"['Black', 'White']",['Red'],['100%']
"['RR-yy-ww-ss', 'rr-yy-Ww-ss']",['Rr-yy-ww-ss'],"['Black', 'White (seed)']",['Red'],['100%']
"['RR-yy-ww-ss', 'rr-yy-ww-Ss']",['Rr-yy-ww-ss'],"['Black', 'Purple']",['Red'],['100%']
"['RR-yy-ww-ss', 'rr-yy-ww-ss']",['Rr-yy-ww-ss'],"['Black', 'Purple']",['Red'],['100%']
"['Rr-yy-WW-SS', 'Rr-yy-WW-SS']","['RR-yy-WW-SS', 'Rr-yy-WW-SS', 'rr-yy-WW-SS']","['White', 'White']","['Pink', 'White', 'White']","['33%', '33%', '33%']"
"['Rr-yy-WW-SS', 'Rr-yy-WW-Ss']","['RR-yy-WW-SS', 'RR-yy-WW-Ss', 'Rr-yy-WW-SS', 'Rr-yy-WW-Ss', 'rr-yy-WW-SS', 'rr-yy-WW-Ss']","['White', 'Pink']","['Pink', 'Red (seed)', 'White', 'Pink', 'White', 'White']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['Rr-yy-WW-SS', 'Rr-yy-WW-ss']","['RR-yy-WW-Ss', 'Rr-yy-WW-Ss', 'rr-yy-WW-Ss']","['White', 'Red']","['Red (seed)', 'Pink', 'White']","['33%', '33%', '33%']"
"['Rr-yy-WW-SS', 'Rr-yy-Ww-SS']","['RR-yy-WW-SS', 'RR-yy-Ww-SS', 'Rr-yy-WW-SS', 'Rr-yy-Ww-SS', 'rr-yy-WW-SS', 'rr-yy-Ww-SS']","['White', 'White']","['Pink', 'Pink', 'White', 'White', 'White', 'White']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['Rr-yy-WW-SS', 'Rr-yy-Ww-Ss']","['RR-yy-WW-SS', 'RR-yy-WW-Ss', 'RR-yy-Ww-SS', 'RR-yy-Ww-Ss', 'Rr-yy-WW-SS', 'Rr-yy-WW-Ss', 'Rr-yy-Ww-SS', 'Rr-yy-Ww-Ss', 'rr-yy-WW-SS', 'rr-yy-WW-Ss', 'rr-yy-Ww-SS', 'rr-yy-Ww-Ss']","['White', 'Pink']","['Pink', 'Red (seed)', 'Pink', 'Red', 'White', 'Pink', 'White', 'Pink', 'White', 'White', 'White', 'White']","['8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%']"
"['Rr-yy-WW-SS', 'Rr-yy-Ww-ss']","['RR-yy-WW-Ss', 'RR-yy-Ww-Ss', 'Rr-yy-WW-Ss', 'Rr-yy-Ww-Ss', 'rr-yy-WW-Ss', 'rr-yy-Ww-Ss']","['White', 'Red']","['Red (seed)', 'Red', 'Pink', 'Pink', 'White', 'White']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['Rr-yy-WW-SS', 'Rr-yy-ww-SS']","['RR-yy-Ww-SS', 'Rr-yy-Ww-SS', 'rr-yy-Ww-SS']","['White', 'Purple']","['Pink', 'White', 'White']","['33%', '33%', '33%']"
"['Rr-yy-WW-SS', 'Rr-yy-ww-Ss']","['RR-yy-Ww-SS', 'RR-yy-Ww-Ss', 'Rr-yy-Ww-SS', 'Rr-yy-Ww-Ss', 'rr-yy-Ww-SS', 'rr-yy-Ww-Ss']","['White', 'Pink']","['Pink', 'Red', 'White', 'Pink', 'White', 'White']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['Rr-yy-WW-SS', 'Rr-yy-ww-ss']","['RR-yy-Ww-Ss', 'Rr-yy-Ww-Ss', 'rr-yy-Ww-Ss']","['White', 'Red']","['Red', 'Pink', 'White']","['33%', '33%', '33%']"
"['Rr-yy-WW-SS', 'rr-Yy-WW-ss']","['Rr-yy-WW-Ss', 'rr-yy-WW-Ss']","['White', 'Yellow']","['Pink', 'White']","['50%', '50%']"
"['Rr-yy-WW-SS', 'rr-Yy-Ww-ss']","['Rr-yy-WW-Ss', 'Rr-yy-Ww-Ss', 'rr-yy-WW-Ss', 'rr-yy-Ww-Ss']","['White', 'White']","['Pink', 'Pink', 'White', 'White']","['25%', '25%', '25%', '25%']"
"['Rr-yy-WW-SS', 'rr-Yy-ww-ss']","['Rr-yy-Ww-Ss', 'rr-yy-Ww-Ss']","['White', 'Purple']","['Pink', 'White']","['50%', '50%']"
"['Rr-yy-WW-SS', 'rr-yy-WW-SS']","['Rr-yy-WW-SS', 'rr-yy-WW-SS']","['White', 'White']","['White', 'White']","['50%', '50%']"
"['Rr-yy-WW-SS', 'rr-yy-WW-Ss']","['Rr-yy-WW-SS', 'Rr-yy-WW-Ss', 'rr-yy-WW-SS', 'rr-yy-WW-Ss']","['White', 'White']","['White', 'Pink', 'White', 'White']","['25%', '25%', '25%', '25%']"
"['Rr-yy-WW-SS', 'rr-yy-WW-ss']","['Rr-yy-WW-Ss', 'rr-yy-WW-Ss']","['White', 'White']","['Pink', 'White']","['50%', '50%']"
"['Rr-yy-WW-SS', 'rr-yy-Ww-SS']","['Rr-yy-WW-SS', 'Rr-yy-Ww-SS', 'rr-yy-WW-SS', 'rr-yy-Ww-SS']","['White', 'White']","['White', 'White', 'White', 'White']","['25%', '25%', '25%', '25%']"
"['Rr-yy-WW-SS', 'rr-yy-Ww-Ss']","['Rr-yy-WW-SS', 'Rr-yy-WW-Ss', 'Rr-yy-Ww-SS', 'Rr-yy-Ww-Ss', 'rr-yy-WW-SS', 'rr-yy-WW-Ss', 'rr-yy-Ww-SS', 'rr-yy-Ww-Ss']","['White', 'White']","['White', 'Pink', 'White', 'Pink', 'White', 'White', 'White', 'White']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['Rr-yy-WW-SS', 'rr-yy-Ww-ss']","['Rr-yy-WW-Ss', 'Rr-yy-Ww-Ss', 'rr-yy-WW-Ss', 'rr-yy-Ww-Ss']","['White', 'White (seed)']","['Pink', 'Pink', 'White', 'White']","['25%', '25%', '25%', '25%']"
"['Rr-yy-WW-SS', 'rr-yy-ww-SS']","['Rr-yy-Ww-SS', 'rr-yy-Ww-SS']","['White', 'Purple']","['White', 'White']","['50%', '50%']"
"['Rr-yy-WW-SS', 'rr-yy-ww-Ss']","['Rr-yy-Ww-SS', 'Rr-yy-Ww-Ss', 'rr-yy-Ww-SS', 'rr-yy-Ww-Ss']","['White', 'Purple']","['White', 'Pink', 'White', 'White']","['25%', '25%', '25%', '25%']"
"['Rr-yy-WW-SS', 'rr-yy-ww-ss']","['Rr-yy-Ww-Ss', 'rr-yy-Ww-Ss']","['White', 'Purple']","['Pink', 'White']","['50%', '50%']"
"['Rr-yy-WW-Ss', 'Rr-yy-WW-Ss']","['RR-yy-WW-SS', 'RR-yy-WW-Ss', 'RR-yy-WW-ss', 'Rr-yy-WW-SS', 'Rr-yy-WW-Ss', 'Rr-yy-WW-ss', 'rr-yy-WW-SS', 'rr-yy-WW-Ss', 'rr-yy-WW-ss']","['Pink', 'Pink']","['Pink', 'Red (seed)', 'Black', 'White', 'Pink', 'Red', 'White', 'White', 'White']","['11%', '11%', '11%', '11%', '11%', '11%', '11%', '11%', '11%']"
"['Rr-yy-WW-Ss', 'Rr-yy-WW-ss']","['RR-yy-WW-Ss', 'RR-yy-WW-ss', 'Rr-yy-WW-Ss', 'Rr-yy-WW-ss', 'rr-yy-WW-Ss', 'rr-yy-WW-ss']","['Pink', 'Red']","['Red (seed)', 'Black', 'Pink', 'Red', 'White', 'White']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['Rr-yy-WW-Ss', 'Rr-yy-Ww-SS']","['RR-yy-WW-SS', 'RR-yy-Ww-SS', 'Rr-yy-WW-SS', 'Rr-yy-Ww-SS', 'rr-yy-WW-SS', 'rr-yy-Ww-SS']","['Pink', 'White']","['Pink', 'Pink', 'White', 'White', 'White', 'White']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['Rr-yy-WW-Ss', 'Rr-yy-Ww-Ss']","['RR-yy-WW-SS', 'RR-yy-WW-Ss', 'RR-yy-WW-ss', 'RR-yy-Ww-SS', 'RR-yy-Ww-Ss', 'RR-yy-Ww-ss', 'Rr-yy-WW-SS', 'Rr-yy-WW-Ss', 'Rr-yy-WW-ss', 'Rr-yy-Ww-SS', 'Rr-yy-Ww-Ss', 'Rr-yy-Ww-ss', 'rr-yy-WW-SS', 'rr-yy-WW-Ss', 'rr-yy-WW-ss', 'rr-yy-Ww-SS', 'rr-yy-Ww-Ss', 'rr-yy-Ww-ss']","['Pink', 'Pink']","['Pink', 'Red (seed)', 'Black', 'Pink', 'Red', 'Black', 'White', 'Pink', 'Red', 'White', 'Pink', 'Red', 'White', 'White', 'White', 'White', 'White', 'White (seed)']","['5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%']"
"['Rr-yy-WW-Ss', 'Rr-yy-Ww-ss']","['RR-yy-WW-Ss', 'RR-yy-WW-ss', 'RR-yy-Ww-Ss', 'RR-yy-Ww-ss', 'Rr-yy-WW-Ss', 'Rr-yy-WW-ss', 'Rr-yy-Ww-Ss', 'Rr-yy-Ww-ss', 'rr-yy-WW-Ss', 'rr-yy-WW-ss', 'rr-yy-Ww-Ss', 'rr-yy-Ww-ss']","['Pink', 'Red']","['Red (seed)', 'Black', 'Red', 'Black', 'Pink', 'Red', 'Pink', 'Red', 'White', 'White', 'White', 'White (seed)']","['8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%']"
