breeding_pair,breeding_results,breeding_pair_color,breeding_results_color,probability
"['Rr-YY-Ww', 'Rr-yy-Ww']","['RR-Yy-WW', 'RR-Yy-Ww', 'RR-Yy-ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-Yy-ww', 'rr-Yy-WW', 'rr-Yy-Ww', 'rr-Yy-ww']","['Yellow', 'Red']","['Red', 'Red', 'Purple', 'Orange', 'Orange', 'Orange', 'Yellow', 'Yellow', 'Blue']","['11%', '11%', '11%', '11%', '11%', '11%', '11%', '11%', '11%']"
"['Rr-YY-Ww', 'Rr-yy-ww']","['RR-Yy-Ww', 'RR-Yy-ww', 'Rr-Yy-Ww', 'Rr-Yy-ww', 'rr-Yy-Ww', 'rr-Yy-ww']","['Yellow', 'Blue']","['Red', 'Purple', 'Orange', 'Orange', 'Yellow', 'Blue']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['Rr-YY-Ww', 'rr-YY-WW']","['Rr-YY-WW', 'Rr-YY-Ww', 'rr-YY-WW', 'rr-YY-Ww']","['Yellow', 'Yellow (seed)']","['Yellow', 'Yellow', 'Yellow (seed)', 'Yellow']","['25%', '25%', '25%', '25%']"
"['Rr-YY-Ww', 'rr-YY-Ww']","['Rr-YY-WW', 'Rr-YY-Ww', 'Rr-YY-ww', 'rr-YY-WW', 'rr-YY-Ww', 'rr-YY-ww']","['Yellow', 'Yellow']","['Yellow', 'Yellow', 'Yellow', 'Yellow (seed)', 'Yellow', 'Yellow']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['Rr-YY-Ww', 'rr-YY-ww']","['Rr-YY-Ww', 'Rr-YY-ww', 'rr-YY-Ww', 'rr-YY-ww']","['Yellow', 'Yellow']","['Yellow', 'Yellow', 'Yellow', 'Yellow']","['25%', '25%', '25%', '25%']"
"['Rr-YY-Ww', 'rr-Yy-WW']","['Rr-YY-WW', 'Rr-YY-Ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'rr-YY-WW', 'rr-YY-Ww', 'rr-Yy-WW', 'rr-Yy-Ww']","['Yellow', 'Yellow']","['Yellow', 'Yellow', 'Orange', 'Orange', 'Yellow (seed)', 'Yellow', 'Yellow', 'Yellow']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['Rr-YY-Ww', 'rr-Yy-Ww']","['Rr-YY-WW', 'Rr-YY-Ww', 'Rr-YY-ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-Yy-ww', 'rr-YY-WW', 'rr-YY-Ww', 'rr-YY-ww', 'rr-Yy-WW', 'rr-Yy-Ww', 'rr-Yy-ww']","['Yellow', 'Yellow']","['Yellow', 'Yellow', 'Yellow', 'Orange', 'Orange', 'Orange', 'Yellow (seed)', 'Yellow', 'Yellow', 'Yellow', 'Yellow', 'Blue']","['8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%']"
"['Rr-YY-Ww', 'rr-Yy-ww']","['Rr-YY-Ww', 'Rr-YY-ww', 'Rr-Yy-Ww', 'Rr-Yy-ww', 'rr-YY-Ww', 'rr-YY-ww', 'rr-Yy-Ww', 'rr-Yy-ww']","['Yellow', 'Blue']","['Yellow', 'Yellow', 'Orange', 'Orange', 'Yellow', 'Yellow', 'Yellow', 'Blue']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['Rr-YY-Ww', 'rr-yy-WW']","['Rr-Yy-WW', 'Rr-Yy-Ww', 'rr-Yy-WW', 'rr-Yy-Ww']","['Yellow', 'White']","['Orange', 'Orange', 'Yellow', 'Yellow']","['25%', '25%', '25%', '25%']"
"['Rr-YY-Ww', 'rr-yy-Ww']","['Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-Yy-ww', 'rr-Yy-WW', 'rr-Yy-Ww', 'rr-Yy-ww']","['Yellow', 'White (seed)']","['Orange', 'Orange', 'Orange', 'Yellow', 'Yellow', 'Blue']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['Rr-YY-Ww', 'rr-yy-ww']","['Rr-Yy-Ww', 'Rr-Yy-ww', 'rr-Yy-Ww', 'rr-Yy-ww']","['Yellow', 'Blue']","['Orange', 'Orange', 'Yellow', 'Blue']","['25%', '25%', '25%', '25%']"
"['Rr-Yy-WW', 'Rr-Yy-WW']","['RR-YY-WW', 'RR-Yy-WW', 'RR-yy-WW', 'Rr-YY-WW', 'Rr-Yy-WW', 'Rr-yy-WW', 'rr-YY-WW', 'rr-Yy-WW', 'rr-yy-WW']","['Orange', 'Orange']","['Orange', 'Red', 'Red (seed)', 'Yellow', 'Orange', 'Red', 'Yellow (seed)', 'Yellow', 'White']","['11%', '11%', '11%', '11%', '11%', '11%', '11%', '11%', '11%']"
"['Rr-Yy-WW', 'Rr-Yy-Ww']","['RR-YY-WW', 'RR-YY-Ww', 'RR-Yy-WW', 'RR-Yy-Ww', 'RR-yy-WW', 'RR-yy-Ww', 'Rr-YY-WW', 'Rr-YY-Ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-yy-WW', 'Rr-yy-Ww', 'rr-YY-WW', 'rr-YY-Ww', 'rr-Yy-WW', 'rr-Yy-Ww', 'rr-yy-WW', 'rr-yy-Ww']","['Orange', 'Orange']","['Orange', 'Orange', 'Red', 'Red', 'Red (seed)', 'Red', 'Yellow', 'Yellow', 'Orange', 'Orange', 'Red', 'Red', 'Yellow (seed)', 'Yellow', 'Yellow', 'Yellow', 'White', 'White (seed)']","['5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%']"
"['Rr-Yy-WW', 'Rr-Yy-ww']","['RR-YY-Ww', 'RR-Yy-Ww', 'RR-yy-Ww', 'Rr-YY-Ww', 'Rr-Yy-Ww', 'Rr-yy-Ww', 'rr-YY-Ww', 'rr-Yy-Ww', 'rr-yy-Ww']","['Orange', 'Orange']","['Orange', 'Red', 'Red', 'Yellow', 'Orange', 'Red', 'Yellow', 'Yellow', 'White (seed)']","['11%', '11%', '11%', '11%', '11%', '11%', '11%', '11%', '11%']"
"['Rr-Yy-WW', 'Rr-yy-WW']","['RR-Yy-WW', 'RR-yy-WW', 'Rr-Yy-WW', 'Rr-yy-WW', 'rr-Yy-WW', 'rr-yy-WW']","['Orange', 'Red']","['Red', 'Red (seed)', 'Orange', 'Red', 'Yellow', 'White']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['Rr-Yy-WW', 'Rr-yy-Ww']","['RR-Yy-WW', 'RR-Yy-Ww', 'RR-yy-WW', 'RR-yy-Ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-yy-WW', 'Rr-yy-Ww', 'rr-Yy-WW', 'rr-Yy-Ww', 'rr-yy-WW', 'rr-yy-Ww']","['Orange', 'Red']","['Red', 'Red', 'Red (seed)', 'Red', 'Orange', 'Orange', 'Red', 'Red', 'Yellow', 'Yellow', 'White', 'White (seed)']","['8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%']"
"['Rr-Yy-WW', 'Rr-yy-ww']","['RR-Yy-Ww', 'RR-yy-Ww', 'Rr-Yy-Ww', 'Rr-yy-Ww', 'rr-Yy-Ww', 'rr-yy-Ww']","['Orange', 'Blue']","['Red', 'Red', 'Orange', 'Red', 'Yellow', 'White (seed)']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['Rr-Yy-WW', 'rr-YY-WW']","['Rr-YY-WW', 'Rr-Yy-WW', 'rr-YY-WW', 'rr-Yy-WW']","['Orange', 'Yellow (seed)']","['Yellow', 'Orange', 'Yellow (seed)', 'Yellow']","['25%', '25%', '25%', '25%']"
"['Rr-Yy-WW', 'rr-YY-Ww']","['Rr-YY-WW', 'Rr-YY-Ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'rr-YY-WW', 'rr-YY-Ww', 'rr-Yy-WW', 'rr-Yy-Ww']","['Orange', 'Yellow']","['Yellow', 'Yellow', 'Orange', 'Orange', 'Yellow (seed)', 'Yellow', 'Yellow', 'Yellow']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['Rr-Yy-WW', 'rr-YY-ww']","['Rr-YY-Ww', 'Rr-Yy-Ww', 'rr-YY-Ww', 'rr-Yy-Ww']","['Orange', 'Yellow']","['Yellow', 'Orange', 'Yellow', 'Yellow']","['25%', '25%', '25%', '25%']"
"['Rr-Yy-WW', 'rr-Yy-WW']","['Rr-YY-WW', 'Rr-Yy-WW', 'Rr-yy-WW', 'rr-YY-WW', 'rr-Yy-WW', 'rr-yy-WW']","['Orange', 'Yellow']","['Yellow', 'Orange', 'Red', 'Yellow (seed)', 'Yellow', 'White']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['Rr-Yy-WW', 'rr-Yy-Ww']","['Rr-YY-WW', 'Rr-YY-Ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-yy-WW', 'Rr-yy-Ww', 'rr-YY-WW', 'rr-YY-Ww', 'rr-Yy-WW', 'rr-Yy-Ww', 'rr-yy-WW', 'rr-yy-Ww']","['Orange', 'Yellow']","['Yellow', 'Yellow', 'Orange', 'Orange', 'Red', 'Red', 'Yellow (seed)', 'Yellow', 'Yellow', 'Yellow', 'White', 'White (seed)']","['8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%']"
"['Rr-Yy-WW', 'rr-Yy-ww']","['Rr-YY-Ww', 'Rr-Yy-Ww', 'Rr-yy-Ww', 'rr-YY-Ww', 'rr-Yy-Ww', 'rr-yy-Ww']","['Orange', 'Blue']","['Yellow', 'Orange', 'Red', 'Yellow', 'Yellow', 'White (seed)']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['Rr-Yy-WW', 'rr-yy-WW']","['Rr-Yy-WW', 'Rr-yy-WW', 'rr-Yy-WW', 'rr-yy-WW']","['Orange', 'White']","['Orange', 'Red', 'Yellow', 'White']","['25%', '25%', '25%', '25%']"
"['Rr-Yy-WW', 'rr-yy-Ww']","['Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-yy-WW', 'Rr-yy-Ww', 'rr-Yy-WW', 'rr-Yy-Ww', 'rr-yy-WW', 'rr-yy-Ww']","['Orange', 'White (seed)']","['Orange', 'Orange', 'Red', 'Red', 'Yellow', 'Yellow', 'White', 'White (seed)']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['Rr-Yy-WW', 'rr-yy-ww']","['Rr-Yy-Ww', 'Rr-yy-Ww', 'rr-Yy-Ww', 'rr-yy-Ww']","['Orange', 'Blue']","['Orange', 'Red', 'Yellow', 'White (seed)']","['25%', '25%', '25%', '25%']"
"['Rr-Yy-Ww', 'Rr-Yy-Ww']","['RR-YY-WW', 'RR-YY-Ww', 'RR-YY-ww', 'RR-Yy-WW', 'RR-Yy-Ww', 'RR-Yy-ww', 'RR-yy-WW', 'RR-yy-Ww', 'RR-yy-ww', 'Rr-YY-WW', 'Rr-YY-Ww', 'Rr-YY-ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-Yy-ww', 'Rr-yy-WW', 'Rr-yy-Ww', 'Rr-yy-ww', 'rr-YY-WW', 'rr-YY-Ww', 'rr-YY-ww', 'rr-Yy-WW', 'rr-Yy-Ww', 'rr-Yy-ww', 'rr-yy-WW', 'rr-yy-Ww', 'rr-yy-ww']","['Orange', 'Orange']","['Orange', 'Orange', 'Purple', 'Red', 'Red', 'Purple', 'Red (seed)', 'Red', 'Purple', 'Yellow', 'Yellow', 'Yellow', 'Orange', 'Orange', 'Orange', 'Red', 'Red', 'Blue', 'Yellow (seed)', 'Yellow', 'Yellow', 'Yellow', 'Yellow', 'Blue', 'White', 'White (seed)', 'Blue']","['3%', '3%', '3%', '3%', '3%', '3%', '3%', '3%', '3%', '3%', '3%', '3%', '3%', '3%', '3%', '3%', '3%', '3%', '3%', '3%', '3%', '3%', '3%', '3%', '3%', '3%', '3%']"
"['Rr-Yy-Ww', 'Rr-Yy-ww']","['RR-YY-Ww', 'RR-YY-ww', 'RR-Yy-Ww', 'RR-Yy-ww', 'RR-yy-Ww', 'RR-yy-ww', 'Rr-YY-Ww', 'Rr-YY-ww', 'Rr-Yy-Ww', 'Rr-Yy-ww', 'Rr-yy-Ww', 'Rr-yy-ww', 'rr-YY-Ww', 'rr-YY-ww', 'rr-Yy-Ww', 'rr-Yy-ww', 'rr-yy-Ww', 'rr-yy-ww']","['Orange', 'Orange']","['Orange', 'Purple', 'Red', 'Purple', 'Red', 'Purple', 'Yellow', 'Yellow', 'Orange', 'Orange', 'Red', 'Blue', 'Yellow', 'Yellow', 'Yellow', 'Blue', 'White (seed)', 'Blue']","['5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%']"
"['Rr-Yy-Ww', 'Rr-yy-WW']","['RR-Yy-WW', 'RR-Yy-Ww', 'RR-yy-WW', 'RR-yy-Ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-yy-WW', 'Rr-yy-Ww', 'rr-Yy-WW', 'rr-Yy-Ww', 'rr-yy-WW', 'rr-yy-Ww']","['Orange', 'Red']","['Red', 'Red', 'Red (seed)', 'Red', 'Orange', 'Orange', 'Red', 'Red', 'Yellow', 'Yellow', 'White', 'White (seed)']","['8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%']"
"['Rr-Yy-Ww', 'Rr-yy-Ww']","['RR-Yy-WW', 'RR-Yy-Ww', 'RR-Yy-ww', 'RR-yy-WW', 'RR-yy-Ww', 'RR-yy-ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-Yy-ww', 'Rr-yy-WW', 'Rr-yy-Ww', 'Rr-yy-ww', 'rr-Yy-WW', 'rr-Yy-Ww', 'rr-Yy-ww', 'rr-yy-WW', 'rr-yy-Ww', 'rr-yy-ww']","['Orange', 'Red']","['Red', 'Red', 'Purple', 'Red (seed)', 'Red', 'Purple', 'Orange', 'Orange', 'Orange', 'Red', 'Red', 'Blue', 'Yellow', 'Yellow', 'Blue', 'White', 'White (seed)', 'Blue']","['5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%']"
"['Rr-Yy-Ww', 'Rr-yy-ww']","['RR-Yy-Ww', 'RR-Yy-ww', 'RR-yy-Ww', 'RR-yy-ww', 'Rr-Yy-Ww', 'Rr-Yy-ww', 'Rr-yy-Ww', 'Rr-yy-ww', 'rr-Yy-Ww', 'rr-Yy-ww', 'rr-yy-Ww', 'rr-yy-ww']","['Orange', 'Blue']","['Red', 'Purple', 'Red', 'Purple', 'Orange', 'Orange', 'Red', 'Blue', 'Yellow', 'Blue', 'White (seed)', 'Blue']","['8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%']"
"['Rr-Yy-Ww', 'rr-YY-WW']","['Rr-YY-WW', 'Rr-YY-Ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'rr-YY-WW', 'rr-YY-Ww', 'rr-Yy-WW', 'rr-Yy-Ww']","['Orange', 'Yellow (seed)']","['Yellow', 'Yellow', 'Orange', 'Orange', 'Yellow (seed)', 'Yellow', 'Yellow', 'Yellow']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['Rr-Yy-Ww', 'rr-YY-Ww']","['Rr-YY-WW', 'Rr-YY-Ww', 'Rr-YY-ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-Yy-ww', 'rr-YY-WW', 'rr-YY-Ww', 'rr-YY-ww', 'rr-Yy-WW', 'rr-Yy-Ww', 'rr-Yy-ww']","['Orange', 'Yellow']","['Yellow', 'Yellow', 'Yellow', 'Orange', 'Orange', 'Orange', 'Yellow (seed)', 'Yellow', 'Yellow', 'Yellow', 'Yellow', 'Blue']","['8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%']"
"['Rr-Yy-Ww', 'rr-YY-ww']","['Rr-YY-Ww', 'Rr-YY-ww', 'Rr-Yy-Ww', 'Rr-Yy-ww', 'rr-YY-Ww', 'rr-YY-ww', 'rr-Yy-Ww', 'rr-Yy-ww']","['Orange', 'Yellow']","['Yellow', 'Yellow', 'Orange', 'Orange', 'Yellow', 'Yellow', 'Yellow', 'Blue']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['Rr-Yy-Ww', 'rr-Yy-WW']","['Rr-YY-WW', 'Rr-YY-Ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-yy-WW', 'Rr-yy-Ww', 'rr-YY-WW', 'rr-YY-Ww', 'rr-Yy-WW', 'rr-Yy-Ww', 'rr-yy-WW', 'rr-yy-Ww']","['Orange', 'Yellow']","['Yellow', 'Yellow', 'Orange', 'Orange', 'Red', 'Red', 'Yellow (seed)', 'Yellow', 'Yellow', 'Yellow', 'White', 'White (seed)']","['8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%']"
"['Rr-Yy-Ww', 'rr-Yy-Ww']","['Rr-YY-WW', 'Rr-YY-Ww', 'Rr-YY-ww', 'Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-Yy-ww', 'Rr-yy-WW', 'Rr-yy-Ww', 'Rr-yy-ww', 'rr-YY-WW', 'rr-YY-Ww', 'rr-YY-ww', 'rr-Yy-WW', 'rr-Yy-Ww', 'rr-Yy-ww', 'rr-yy-WW', 'rr-yy-Ww', 'rr-yy-ww']","['Orange', 'Yellow']","['Yellow', 'Yellow', 'Yellow', 'Orange', 'Orange', 'Orange', 'Red', 'Red', 'Blue', 'Yellow (seed)', 'Yellow', 'Yellow', 'Yellow', 'Yellow', 'Blue', 'White', 'White (seed)', 'Blue']","['5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%']"
"['Rr-Yy-Ww', 'rr-Yy-ww']","['Rr-YY-Ww', 'Rr-YY-ww', 'Rr-Yy-Ww', 'Rr-Yy-ww', 'Rr-yy-Ww', 'Rr-yy-ww', 'rr-YY-Ww', 'rr-YY-ww', 'rr-Yy-Ww', 'rr-Yy-ww', 'rr-yy-Ww', 'rr-yy-ww']","['Orange', 'Blue']","['Yellow', 'Yellow', 'Orange', 'Orange', 'Red', 'Blue', 'Yellow', 'Yellow', 'Yellow', 'Blue', 'White (seed)', 'Blue']","['8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%']"
"['Rr-Yy-Ww', 'rr-yy-WW']","['Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-yy-WW', 'Rr-yy-Ww', 'rr-Yy-WW', 'rr-Yy-Ww', 'rr-yy-WW', 'rr-yy-Ww']","['Orange', 'White']","['Orange', 'Orange', 'Red', 'Red', 'Yellow', 'Yellow', 'White', 'White (seed)']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['Rr-Yy-Ww', 'rr-yy-Ww']","['Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-Yy-ww', 'Rr-yy-WW', 'Rr-yy-Ww', 'Rr-yy-ww', 'rr-Yy-WW', 'rr-Yy-Ww', 'rr-Yy-ww', 'rr-yy-WW', 'rr-yy-Ww', 'rr-yy-ww']","['Orange', 'White (seed)']","['Orange', 'Orange', 'Orange', 'Red', 'Red', 'Blue', 'Yellow', 'Yellow', 'Blue', 'White', 'White (seed)', 'Blue']","['8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%']"
"['Rr-Yy-Ww', 'rr-yy-ww']","['Rr-Yy-Ww', 'Rr-Yy-ww', 'Rr-yy-Ww', 'Rr-yy-ww', 'rr-Yy-Ww', 'rr-Yy-ww', 'rr-yy-Ww', 'rr-yy-ww']","['Orange', 'Blue']","['Orange', 'Orange', 'Red', 'Blue', 'Yellow', 'Blue', 'White (seed)', 'Blue']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['Rr-Yy-ww', 'Rr-Yy-ww']","['RR-YY-ww', 'RR-Yy-ww', 'RR-yy-ww', 'Rr-YY-ww', 'Rr-Yy-ww', 'Rr-yy-ww', 'rr-YY-ww', 'rr-Yy-ww', 'rr-yy-ww']","['Orange', 'Orange']","['Purple', 'Purple', 'Purple', 'Yellow', 'Orange', 'Blue', 'Yellow', 'Blue', 'Blue']","['11%', '11%', '11%', '11%', '11%', '11%', '11%', '11%', '11%']"
"['Rr-Yy-ww', 'Rr-yy-WW']","['RR-Yy-Ww', 'RR-yy-Ww', 'Rr-Yy-Ww', 'Rr-yy-Ww', 'rr-Yy-Ww', 'rr-yy-Ww']","['Orange', 'Red']","['Red', 'Red', 'Orange', 'Red', 'Yellow', 'White (seed)']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['Rr-Yy-ww', 'Rr-yy-Ww']","['RR-Yy-Ww', 'RR-Yy-ww', 'RR-yy-Ww', 'RR-yy-ww', 'Rr-Yy-Ww', 'Rr-Yy-ww', 'Rr-yy-Ww', 'Rr-yy-ww', 'rr-Yy-Ww', 'rr-Yy-ww', 'rr-yy-Ww', 'rr-yy-ww']","['Orange', 'Red']","['Red', 'Purple', 'Red', 'Purple', 'Orange', 'Orange', 'Red', 'Blue', 'Yellow', 'Blue', 'White (seed)', 'Blue']","['8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%']"
"['Rr-Yy-ww', 'Rr-yy-ww']","['RR-Yy-ww', 'RR-yy-ww', 'Rr-Yy-ww', 'Rr-yy-ww', 'rr-Yy-ww', 'rr-yy-ww']","['Orange', 'Blue']","['Purple', 'Purple', 'Orange', 'Blue', 'Blue', 'Blue']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['Rr-Yy-ww', 'rr-YY-WW']","['Rr-YY-Ww', 'Rr-Yy-Ww', 'rr-YY-Ww', 'rr-Yy-Ww']","['Orange', 'Yellow (seed)']","['Yellow', 'Orange', 'Yellow', 'Yellow']","['25%', '25%', '25%', '25%']"
"['Rr-Yy-ww', 'rr-YY-Ww']","['Rr-YY-Ww', 'Rr-YY-ww', 'Rr-Yy-Ww', 'Rr-Yy-ww', 'rr-YY-Ww', 'rr-YY-ww', 'rr-Yy-Ww', 'rr-Yy-ww']","['Orange', 'Yellow']","['Yellow', 'Yellow', 'Orange', 'Orange', 'Yellow', 'Yellow', 'Yellow', 'Blue']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['Rr-Yy-ww', 'rr-YY-ww']","['Rr-YY-ww', 'Rr-Yy-ww', 'rr-YY-ww', 'rr-Yy-ww']","['Orange', 'Yellow']","['Yellow', 'Orange', 'Yellow', 'Blue']","['25%', '25%', '25%', '25%']"
"['Rr-Yy-ww', 'rr-Yy-WW']","['Rr-YY-Ww', 'Rr-Yy-Ww', 'Rr-yy-Ww', 'rr-YY-Ww', 'rr-Yy-Ww', 'rr-yy-Ww']","['Orange', 'Yellow']","['Yellow', 'Orange', 'Red', 'Yellow', 'Yellow', 'White (seed)']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['Rr-Yy-ww', 'rr-Yy-Ww']","['Rr-YY-Ww', 'Rr-YY-ww', 'Rr-Yy-Ww', 'Rr-Yy-ww', 'Rr-yy-Ww', 'Rr-yy-ww', 'rr-YY-Ww', 'rr-YY-ww', 'rr-Yy-Ww', 'rr-Yy-ww', 'rr-yy-Ww', 'rr-yy-ww']","['Orange', 'Yellow']","['Yellow', 'Yellow', 'Orange', 'Orange', 'Red', 'Blue', 'Yellow', 'Yellow', 'Yellow', 'Blue', 'White (seed)', 'Blue']","['8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%']"
"['Rr-Yy-ww', 'rr-Yy-ww']","['Rr-YY-ww', 'Rr-Yy-ww', 'Rr-yy-ww', 'rr-YY-ww', 'rr-Yy-ww', 'rr-yy-ww']","['Orange', 'Blue']","['Yellow', 'Orange', 'Blue', 'Yellow', 'Blue', 'Blue']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['Rr-Yy-ww', 'rr-yy-WW']","['Rr-Yy-Ww', 'Rr-yy-Ww', 'rr-Yy-Ww', 'rr-yy-Ww']","['Orange', 'White']","['Orange', 'Red', 'Yellow', 'White (seed)']","['25%', '25%', '25%', '25%']"
"['Rr-Yy-ww', 'rr-yy-Ww']","['Rr-Yy-Ww', 'Rr-Yy-ww', 'Rr-yy-Ww', 'Rr-yy-ww', 'rr-Yy-Ww', 'rr-Yy-ww', 'rr-yy-Ww', 'rr-yy-ww']","['Orange', 'White (seed)']","['Orange', 'Orange', 'Red', 'Blue', 'Yellow', 'Blue', 'White (seed)', 'Blue']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['Rr-Yy-ww', 'rr-yy-ww']","['Rr-Yy-ww', 'Rr-yy-ww', 'rr-Yy-ww', 'rr-yy-ww']","['Orange', 'Blue']","['Orange', 'Blue', 'Blue', 'Blue']","['25%', '25%', '25%', '25%']"
"['Rr-yy-WW', 'Rr-yy-WW']","['RR-yy-WW', 'Rr-yy-WW', 'rr-yy-WW']","['Red', 'Red']","['Red (seed)', 'Red', 'White']","['33%', '33%', '33%']"
"['Rr-yy-WW', 'Rr-yy-Ww']","['RR-yy-WW', 'RR-yy-Ww', 'Rr-yy-WW', 'Rr-yy-Ww', 'rr-yy-WW', 'rr-yy-Ww']","['Red', 'Red']","['Red (seed)', 'Red', 'Red', 'Red', 'White', 'White (seed)']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['Rr-yy-WW', 'Rr-yy-ww']","['RR-yy-Ww', 'Rr-yy-Ww', 'rr-yy-Ww']","['Red', 'Blue']","['Red', 'Red', 'White (seed)']","['33%', '33%', '33%']"
"['Rr-yy-WW', 'rr-YY-WW']","['Rr-Yy-WW', 'rr-Yy-WW']","['Red', 'Yellow (seed)']","['Orange', 'Yellow']","['50%', '50%']"
"['Rr-yy-WW', 'rr-YY-Ww']","['Rr-Yy-WW', 'Rr-Yy-Ww', 'rr-Yy-WW', 'rr-Yy-Ww']","['Red', 'Yellow']","['Orange', 'Orange', 'Yellow', 'Yellow']","['25%', '25%', '25%', '25%']"
"['Rr-yy-WW', 'rr-YY-ww']","['Rr-Yy-Ww', 'rr-Yy-Ww']","['Red', 'Yellow']","['Orange', 'Yellow']","['50%', '50%']"
"['Rr-yy-WW', 'rr-Yy-WW']","['Rr-Yy-WW', 'Rr-yy-WW', 'rr-Yy-WW', 'rr-yy-WW']","['Red', 'Yellow']","['Orange', 'Red', 'Yellow', 'White']","['25%', '25%', '25%', '25%']"
"['Rr-yy-WW', 'rr-Yy-Ww']","['Rr-Yy-WW', 'Rr-Yy-Ww', 'Rr-yy-WW', 'Rr-yy-Ww', 'rr-Yy-WW', 'rr-Yy-Ww', 'rr-yy-WW', 'rr-yy-Ww']","['Red', 'Yellow']","['Orange', 'Orange', 'Red', 'Red', 'Yellow', 'Yellow', 'White', 'White (seed)']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['Rr-yy-WW', 'rr-Yy-ww']","['Rr-Yy-Ww', 'Rr-yy-Ww', 'rr-Yy-Ww', 'rr-yy-Ww']","['Red', 'Blue']","['Orange', 'Red', 'Yellow', 'White (seed)']","['25%', '25%', '25%', '25%']"
"['Rr-yy-WW', 'rr-yy-WW']","['Rr-yy-WW', 'rr-yy-WW']","['Red', 'White']","['Red', 'White']","['50%', '50%']"
