breeding_pair,breeding_results,breeding_pair_color,breeding_results_color,probability
"['RR-Yy-SS', 'rr-yy-ss']","['Rr-Yy-Ss', 'Rr-yy-Ss']","['Red', 'White']","['Orange', 'Pink']","['50%', '50%']"
"['RR-Yy-Ss', 'RR-Yy-Ss']","['RR-YY-SS', 'RR-YY-Ss', 'RR-YY-ss', 'RR-Yy-SS', 'RR-Yy-Ss', 'RR-Yy-ss', 'RR-yy-SS', 'RR-yy-Ss', 'RR-yy-ss']","['Orange', 'Orange']","['Red', 'Black', 'Black', 'Red', 'Orange', 'Orange', 'Red', 'Red', 'Red (seed)']","['11%', '11%', '11%', '11%', '11%', '11%', '11%', '11%', '11%']"
"['RR-Yy-Ss', 'RR-Yy-ss']","['RR-YY-Ss', 'RR-YY-ss', 'RR-Yy-Ss', 'RR-Yy-ss', 'RR-yy-Ss', 'RR-yy-ss']","['Orange', 'Orange']","['Black', 'Black', 'Orange', 'Orange', 'Red', 'Red (seed)']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-Yy-Ss', 'RR-yy-SS']","['RR-Yy-SS', 'RR-Yy-Ss', 'RR-yy-SS', 'RR-yy-Ss']","['Orange', 'Red']","['Red', 'Orange', 'Red', 'Red']","['25%', '25%', '25%', '25%']"
"['RR-Yy-Ss', 'RR-yy-Ss']","['RR-Yy-SS', 'RR-Yy-Ss', 'RR-Yy-ss', 'RR-yy-SS', 'RR-yy-Ss', 'RR-yy-ss']","['Orange', 'Red']","['Red', 'Orange', 'Orange', 'Red', 'Red', 'Red (seed)']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-Yy-Ss', 'RR-yy-ss']","['RR-Yy-Ss', 'RR-Yy-ss', 'RR-yy-Ss', 'RR-yy-ss']","['Orange', 'Red (seed)']","['Orange', 'Orange', 'Red', 'Red (seed)']","['25%', '25%', '25%', '25%']"
"['RR-Yy-Ss', 'Rr-YY-SS']","['RR-YY-SS', 'RR-YY-Ss', 'RR-Yy-SS', 'RR-Yy-Ss', 'Rr-YY-SS', 'Rr-YY-Ss', 'Rr-Yy-SS', 'Rr-Yy-Ss']","['Orange', 'Orange']","['Red', 'Black', 'Red', 'Orange', 'Orange', 'Orange', 'Pink', 'Orange']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['RR-Yy-Ss', 'Rr-YY-Ss']","['RR-YY-SS', 'RR-YY-Ss', 'RR-YY-ss', 'RR-Yy-SS', 'RR-Yy-Ss', 'RR-Yy-ss', 'Rr-YY-SS', 'Rr-YY-Ss', 'Rr-YY-ss', 'Rr-Yy-SS', 'Rr-Yy-Ss', 'Rr-Yy-ss']","['Orange', 'Orange']","['Red', 'Black', 'Black', 'Red', 'Orange', 'Orange', 'Orange', 'Orange', 'Orange', 'Pink', 'Orange', 'Orange']","['8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%']"
"['RR-Yy-Ss', 'Rr-YY-ss']","['RR-YY-Ss', 'RR-YY-ss', 'RR-Yy-Ss', 'RR-Yy-ss', 'Rr-YY-Ss', 'Rr-YY-ss', 'Rr-Yy-Ss', 'Rr-Yy-ss']","['Orange', 'Orange']","['Black', 'Black', 'Orange', 'Orange', 'Orange', 'Orange', 'Orange', 'Orange']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['RR-Yy-Ss', 'Rr-Yy-SS']","['RR-YY-SS', 'RR-YY-Ss', 'RR-Yy-SS', 'RR-Yy-Ss', 'RR-yy-SS', 'RR-yy-Ss', 'Rr-YY-SS', 'Rr-YY-Ss', 'Rr-Yy-SS', 'Rr-Yy-Ss', 'Rr-yy-SS', 'Rr-yy-Ss']","['Orange', 'Pink']","['Red', 'Black', 'Red', 'Orange', 'Red', 'Red', 'Orange', 'Orange', 'Pink', 'Orange', 'Pink', 'Pink']","['8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%']"
"['RR-Yy-Ss', 'Rr-Yy-Ss']","['RR-YY-SS', 'RR-YY-Ss', 'RR-YY-ss', 'RR-Yy-SS', 'RR-Yy-Ss', 'RR-Yy-ss', 'RR-yy-SS', 'RR-yy-Ss', 'RR-yy-ss', 'Rr-YY-SS', 'Rr-YY-Ss', 'Rr-YY-ss', 'Rr-Yy-SS', 'Rr-Yy-Ss', 'Rr-Yy-ss', 'Rr-yy-SS', 'Rr-yy-Ss', 'Rr-yy-ss']","['Orange', 'Orange']","['Red', 'Black', 'Black', 'Red', 'Orange', 'Orange', 'Red', 'Red', 'Red (seed)', 'Orange', 'Orange', 'Orange', 'Pink', 'Orange', 'Orange', 'Pink', 'Pink', 'Pink']","['5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%', '5%']"
"['RR-Yy-Ss', 'Rr-Yy-ss']","['RR-YY-Ss', 'RR-YY-ss', 'RR-Yy-Ss', 'RR-Yy-ss', 'RR-yy-Ss', 'RR-yy-ss', 'Rr-YY-Ss', 'Rr-YY-ss', 'Rr-Yy-Ss', 'Rr-Yy-ss', 'Rr-yy-Ss', 'Rr-yy-ss']","['Orange', 'Orange']","['Black', 'Black', 'Orange', 'Orange', 'Red', 'Red (seed)', 'Orange', 'Orange', 'Orange', 'Orange', 'Pink', 'Pink']","['8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%']"
"['RR-Yy-Ss', 'Rr-yy-SS']","['RR-Yy-SS', 'RR-Yy-Ss', 'RR-yy-SS', 'RR-yy-Ss', 'Rr-Yy-SS', 'Rr-Yy-Ss', 'Rr-yy-SS', 'Rr-yy-Ss']","['Orange', 'Pink']","['Red', 'Orange', 'Red', 'Red', 'Pink', 'Orange', 'Pink', 'Pink']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['RR-Yy-Ss', 'Rr-yy-Ss']","['RR-Yy-SS', 'RR-Yy-Ss', 'RR-Yy-ss', 'RR-yy-SS', 'RR-yy-Ss', 'RR-yy-ss', 'Rr-Yy-SS', 'Rr-Yy-Ss', 'Rr-Yy-ss', 'Rr-yy-SS', 'Rr-yy-Ss', 'Rr-yy-ss']","['Orange', 'Pink']","['Red', 'Orange', 'Orange', 'Red', 'Red', 'Red (seed)', 'Pink', 'Orange', 'Orange', 'Pink', 'Pink', 'Pink']","['8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%']"
"['RR-Yy-Ss', 'Rr-yy-ss']","['RR-Yy-Ss', 'RR-Yy-ss', 'RR-yy-Ss', 'RR-yy-ss', 'Rr-Yy-Ss', 'Rr-Yy-ss', 'Rr-yy-Ss', 'Rr-yy-ss']","['Orange', 'Pink']","['Orange', 'Orange', 'Red', 'Red (seed)', 'Orange', 'Orange', 'Pink', 'Pink']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['RR-Yy-Ss', 'rr-YY-SS']","['Rr-YY-SS', 'Rr-YY-Ss', 'Rr-Yy-SS', 'Rr-Yy-Ss']","['Orange', 'Yellow']","['Orange', 'Orange', 'Pink', 'Orange']","['25%', '25%', '25%', '25%']"
"['RR-Yy-Ss', 'rr-YY-Ss']","['Rr-YY-SS', 'Rr-YY-Ss', 'Rr-YY-ss', 'Rr-Yy-SS', 'Rr-Yy-Ss', 'Rr-Yy-ss']","['Orange', 'Yellow (seed)']","['Orange', 'Orange', 'Orange', 'Pink', 'Orange', 'Orange']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-Yy-Ss', 'rr-YY-ss']","['Rr-YY-Ss', 'Rr-YY-ss', 'Rr-Yy-Ss', 'Rr-Yy-ss']","['Orange', 'Yellow']","['Orange', 'Orange', 'Orange', 'Orange']","['25%', '25%', '25%', '25%']"
"['RR-Yy-Ss', 'rr-Yy-SS']","['Rr-YY-SS', 'Rr-YY-Ss', 'Rr-Yy-SS', 'Rr-Yy-Ss', 'Rr-yy-SS', 'Rr-yy-Ss']","['Orange', 'White']","['Orange', 'Orange', 'Pink', 'Orange', 'Pink', 'Pink']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-Yy-Ss', 'rr-Yy-Ss']","['Rr-YY-SS', 'Rr-YY-Ss', 'Rr-YY-ss', 'Rr-Yy-SS', 'Rr-Yy-Ss', 'Rr-Yy-ss', 'Rr-yy-SS', 'Rr-yy-Ss', 'Rr-yy-ss']","['Orange', 'Yellow']","['Orange', 'Orange', 'Orange', 'Pink', 'Orange', 'Orange', 'Pink', 'Pink', 'Pink']","['11%', '11%', '11%', '11%', '11%', '11%', '11%', '11%', '11%']"
"['RR-Yy-Ss', 'rr-Yy-ss']","['Rr-YY-Ss', 'Rr-YY-ss', 'Rr-Yy-Ss', 'Rr-Yy-ss', 'Rr-yy-Ss', 'Rr-yy-ss']","['Orange', 'Yellow']","['Orange', 'Orange', 'Orange', 'Orange', 'Pink', 'Pink']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-Yy-Ss', 'rr-yy-SS']","['Rr-Yy-SS', 'Rr-Yy-Ss', 'Rr-yy-SS', 'Rr-yy-Ss']","['Orange', 'White']","['Pink', 'Orange', 'Pink', 'Pink']","['25%', '25%', '25%', '25%']"
"['RR-Yy-Ss', 'rr-yy-Ss']","['Rr-Yy-SS', 'Rr-Yy-Ss', 'Rr-Yy-ss', 'Rr-yy-SS', 'Rr-yy-Ss', 'Rr-yy-ss']","['Orange', 'White (seed)']","['Pink', 'Orange', 'Orange', 'Pink', 'Pink', 'Pink']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-Yy-Ss', 'rr-yy-ss']","['Rr-Yy-Ss', 'Rr-Yy-ss', 'Rr-yy-Ss', 'Rr-yy-ss']","['Orange', 'White']","['Orange', 'Orange', 'Pink', 'Pink']","['25%', '25%', '25%', '25%']"
"['RR-Yy-ss', 'RR-Yy-ss']","['RR-YY-ss', 'RR-Yy-ss', 'RR-yy-ss']","['Orange', 'Orange']","['Black', 'Orange', 'Red (seed)']","['33%', '33%', '33%']"
"['RR-Yy-ss', 'RR-yy-SS']","['RR-Yy-Ss', 'RR-yy-Ss']","['Orange', 'Red']","['Orange', 'Red']","['50%', '50%']"
"['RR-Yy-ss', 'RR-yy-Ss']","['RR-Yy-Ss', 'RR-Yy-ss', 'RR-yy-Ss', 'RR-yy-ss']","['Orange', 'Red']","['Orange', 'Orange', 'Red', 'Red (seed)']","['25%', '25%', '25%', '25%']"
"['RR-Yy-ss', 'RR-yy-ss']","['RR-Yy-ss', 'RR-yy-ss']","['Orange', 'Red (seed)']","['Orange', 'Red (seed)']","['50%', '50%']"
"['RR-Yy-ss', 'Rr-YY-SS']","['RR-YY-Ss', 'RR-Yy-Ss', 'Rr-YY-Ss', 'Rr-Yy-Ss']","['Orange', 'Orange']","['Black', 'Orange', 'Orange', 'Orange']","['25%', '25%', '25%', '25%']"
"['RR-Yy-ss', 'Rr-YY-Ss']","['RR-YY-Ss', 'RR-YY-ss', 'RR-Yy-Ss', 'RR-Yy-ss', 'Rr-YY-Ss', 'Rr-YY-ss', 'Rr-Yy-Ss', 'Rr-Yy-ss']","['Orange', 'Orange']","['Black', 'Black', 'Orange', 'Orange', 'Orange', 'Orange', 'Orange', 'Orange']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['RR-Yy-ss', 'Rr-YY-ss']","['RR-YY-ss', 'RR-Yy-ss', 'Rr-YY-ss', 'Rr-Yy-ss']","['Orange', 'Orange']","['Black', 'Orange', 'Orange', 'Orange']","['25%', '25%', '25%', '25%']"
"['RR-Yy-ss', 'Rr-Yy-SS']","['RR-YY-Ss', 'RR-Yy-Ss', 'RR-yy-Ss', 'Rr-YY-Ss', 'Rr-Yy-Ss', 'Rr-yy-Ss']","['Orange', 'Pink']","['Black', 'Orange', 'Red', 'Orange', 'Orange', 'Pink']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-Yy-ss', 'Rr-Yy-Ss']","['RR-YY-Ss', 'RR-YY-ss', 'RR-Yy-Ss', 'RR-Yy-ss', 'RR-yy-Ss', 'RR-yy-ss', 'Rr-YY-Ss', 'Rr-YY-ss', 'Rr-Yy-Ss', 'Rr-Yy-ss', 'Rr-yy-Ss', 'Rr-yy-ss']","['Orange', 'Orange']","['Black', 'Black', 'Orange', 'Orange', 'Red', 'Red (seed)', 'Orange', 'Orange', 'Orange', 'Orange', 'Pink', 'Pink']","['8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%']"
"['RR-Yy-ss', 'Rr-Yy-ss']","['RR-YY-ss', 'RR-Yy-ss', 'RR-yy-ss', 'Rr-YY-ss', 'Rr-Yy-ss', 'Rr-yy-ss']","['Orange', 'Orange']","['Black', 'Orange', 'Red (seed)', 'Orange', 'Orange', 'Pink']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-Yy-ss', 'Rr-yy-SS']","['RR-Yy-Ss', 'RR-yy-Ss', 'Rr-Yy-Ss', 'Rr-yy-Ss']","['Orange', 'Pink']","['Orange', 'Red', 'Orange', 'Pink']","['25%', '25%', '25%', '25%']"
"['RR-Yy-ss', 'Rr-yy-Ss']","['RR-Yy-Ss', 'RR-Yy-ss', 'RR-yy-Ss', 'RR-yy-ss', 'Rr-Yy-Ss', 'Rr-Yy-ss', 'Rr-yy-Ss', 'Rr-yy-ss']","['Orange', 'Pink']","['Orange', 'Orange', 'Red', 'Red (seed)', 'Orange', 'Orange', 'Pink', 'Pink']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['RR-Yy-ss', 'Rr-yy-ss']","['RR-Yy-ss', 'RR-yy-ss', 'Rr-Yy-ss', 'Rr-yy-ss']","['Orange', 'Pink']","['Orange', 'Red (seed)', 'Orange', 'Pink']","['25%', '25%', '25%', '25%']"
"['RR-Yy-ss', 'rr-YY-SS']","['Rr-YY-Ss', 'Rr-Yy-Ss']","['Orange', 'Yellow']","['Orange', 'Orange']","['50%', '50%']"
"['RR-Yy-ss', 'rr-YY-Ss']","['Rr-YY-Ss', 'Rr-YY-ss', 'Rr-Yy-Ss', 'Rr-Yy-ss']","['Orange', 'Yellow (seed)']","['Orange', 'Orange', 'Orange', 'Orange']","['25%', '25%', '25%', '25%']"
"['RR-Yy-ss', 'rr-YY-ss']","['Rr-YY-ss', 'Rr-Yy-ss']","['Orange', 'Yellow']","['Orange', 'Orange']","['50%', '50%']"
"['RR-Yy-ss', 'rr-Yy-SS']","['Rr-YY-Ss', 'Rr-Yy-Ss', 'Rr-yy-Ss']","['Orange', 'White']","['Orange', 'Orange', 'Pink']","['33%', '33%', '33%']"
"['RR-Yy-ss', 'rr-Yy-Ss']","['Rr-YY-Ss', 'Rr-YY-ss', 'Rr-Yy-Ss', 'Rr-Yy-ss', 'Rr-yy-Ss', 'Rr-yy-ss']","['Orange', 'Yellow']","['Orange', 'Orange', 'Orange', 'Orange', 'Pink', 'Pink']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-Yy-ss', 'rr-Yy-ss']","['Rr-YY-ss', 'Rr-Yy-ss', 'Rr-yy-ss']","['Orange', 'Yellow']","['Orange', 'Orange', 'Pink']","['33%', '33%', '33%']"
"['RR-Yy-ss', 'rr-yy-SS']","['Rr-Yy-Ss', 'Rr-yy-Ss']","['Orange', 'White']","['Orange', 'Pink']","['50%', '50%']"
"['RR-Yy-ss', 'rr-yy-Ss']","['Rr-Yy-Ss', 'Rr-Yy-ss', 'Rr-yy-Ss', 'Rr-yy-ss']","['Orange', 'White (seed)']","['Orange', 'Orange', 'Pink', 'Pink']","['25%', '25%', '25%', '25%']"
"['RR-Yy-ss', 'rr-yy-ss']","['Rr-Yy-ss', 'Rr-yy-ss']","['Orange', 'White']","['Orange', 'Pink']","['50%', '50%']"
"['RR-yy-SS', 'RR-yy-SS']",['RR-yy-SS'],"['Red', 'Red']",['Red'],['100%']
"['RR-yy-SS', 'RR-yy-Ss']","['RR-yy-SS', 'RR-yy-Ss']","['Red', 'Red']","['Red', 'Red']","['50%', '50%']"
"['RR-yy-SS', 'RR-yy-ss']",['RR-yy-Ss'],"['Red', 'Red (seed)']",['Red'],['100%']
"['RR-yy-SS', 'Rr-YY-SS']","['RR-Yy-SS', 'Rr-Yy-SS']","['Red', 'Orange']","['Red', 'Pink']","['50%', '50%']"
"['RR-yy-SS', 'Rr-YY-Ss']","['RR-Yy-SS', 'RR-Yy-Ss', 'Rr-Yy-SS', 'Rr-Yy-Ss']","['Red', 'Orange']","['Red', 'Orange', 'Pink', 'Orange']","['25%', '25%', '25%', '25%']"
"['RR-yy-SS', 'Rr-YY-ss']","['RR-Yy-Ss', 'Rr-Yy-Ss']","['Red', 'Orange']","['Orange', 'Orange']","['50%', '50%']"
"['RR-yy-SS', 'Rr-Yy-SS']","['RR-Yy-SS', 'RR-yy-SS', 'Rr-Yy-SS', 'Rr-yy-SS']","['Red', 'Pink']","['Red', 'Red', 'Pink', 'Pink']","['25%', '25%', '25%', '25%']"
"['RR-yy-SS', 'Rr-Yy-Ss']","['RR-Yy-SS', 'RR-Yy-Ss', 'RR-yy-SS', 'RR-yy-Ss', 'Rr-Yy-SS', 'Rr-Yy-Ss', 'Rr-yy-SS', 'Rr-yy-Ss']","['Red', 'Orange']","['Red', 'Orange', 'Red', 'Red', 'Pink', 'Orange', 'Pink', 'Pink']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['RR-yy-SS', 'Rr-Yy-ss']","['RR-Yy-Ss', 'RR-yy-Ss', 'Rr-Yy-Ss', 'Rr-yy-Ss']","['Red', 'Orange']","['Orange', 'Red', 'Orange', 'Pink']","['25%', '25%', '25%', '25%']"
"['RR-yy-SS', 'Rr-yy-SS']","['RR-yy-SS', 'Rr-yy-SS']","['Red', 'Pink']","['Red', 'Pink']","['50%', '50%']"
"['RR-yy-SS', 'Rr-yy-Ss']","['RR-yy-SS', 'RR-yy-Ss', 'Rr-yy-SS', 'Rr-yy-Ss']","['Red', 'Pink']","['Red', 'Red', 'Pink', 'Pink']","['25%', '25%', '25%', '25%']"
"['RR-yy-SS', 'Rr-yy-ss']","['RR-yy-Ss', 'Rr-yy-Ss']","['Red', 'Pink']","['Red', 'Pink']","['50%', '50%']"
"['RR-yy-SS', 'rr-YY-SS']",['Rr-Yy-SS'],"['Red', 'Yellow']",['Pink'],['100%']
"['RR-yy-SS', 'rr-YY-Ss']","['Rr-Yy-SS', 'Rr-Yy-Ss']","['Red', 'Yellow (seed)']","['Pink', 'Orange']","['50%', '50%']"
"['RR-yy-SS', 'rr-YY-ss']",['Rr-Yy-Ss'],"['Red', 'Yellow']",['Orange'],['100%']
"['RR-yy-SS', 'rr-Yy-SS']","['Rr-Yy-SS', 'Rr-yy-SS']","['Red', 'White']","['Pink', 'Pink']","['50%', '50%']"
"['RR-yy-SS', 'rr-Yy-Ss']","['Rr-Yy-SS', 'Rr-Yy-Ss', 'Rr-yy-SS', 'Rr-yy-Ss']","['Red', 'Yellow']","['Pink', 'Orange', 'Pink', 'Pink']","['25%', '25%', '25%', '25%']"
"['RR-yy-SS', 'rr-Yy-ss']","['Rr-Yy-Ss', 'Rr-yy-Ss']","['Red', 'Yellow']","['Orange', 'Pink']","['50%', '50%']"
"['RR-yy-SS', 'rr-yy-SS']",['Rr-yy-SS'],"['Red', 'White']",['Pink'],['100%']
"['RR-yy-SS', 'rr-yy-Ss']","['Rr-yy-SS', 'Rr-yy-Ss']","['Red', 'White (seed)']","['Pink', 'Pink']","['50%', '50%']"
"['RR-yy-SS', 'rr-yy-ss']",['Rr-yy-Ss'],"['Red', 'White']",['Pink'],['100%']
"['RR-yy-Ss', 'RR-yy-Ss']","['RR-yy-SS', 'RR-yy-Ss', 'RR-yy-ss']","['Red', 'Red']","['Red', 'Red', 'Red (seed)']","['33%', '33%', '33%']"
"['RR-yy-Ss', 'RR-yy-ss']","['RR-yy-Ss', 'RR-yy-ss']","['Red', 'Red (seed)']","['Red', 'Red (seed)']","['50%', '50%']"
"['RR-yy-Ss', 'Rr-YY-SS']","['RR-Yy-SS', 'RR-Yy-Ss', 'Rr-Yy-SS', 'Rr-Yy-Ss']","['Red', 'Orange']","['Red', 'Orange', 'Pink', 'Orange']","['25%', '25%', '25%', '25%']"
"['RR-yy-Ss', 'Rr-YY-Ss']","['RR-Yy-SS', 'RR-Yy-Ss', 'RR-Yy-ss', 'Rr-Yy-SS', 'Rr-Yy-Ss', 'Rr-Yy-ss']","['Red', 'Orange']","['Red', 'Orange', 'Orange', 'Pink', 'Orange', 'Orange']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-yy-Ss', 'Rr-YY-ss']","['RR-Yy-Ss', 'RR-Yy-ss', 'Rr-Yy-Ss', 'Rr-Yy-ss']","['Red', 'Orange']","['Orange', 'Orange', 'Orange', 'Orange']","['25%', '25%', '25%', '25%']"
"['RR-yy-Ss', 'Rr-Yy-SS']","['RR-Yy-SS', 'RR-Yy-Ss', 'RR-yy-SS', 'RR-yy-Ss', 'Rr-Yy-SS', 'Rr-Yy-Ss', 'Rr-yy-SS', 'Rr-yy-Ss']","['Red', 'Pink']","['Red', 'Orange', 'Red', 'Red', 'Pink', 'Orange', 'Pink', 'Pink']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['RR-yy-Ss', 'Rr-Yy-Ss']","['RR-Yy-SS', 'RR-Yy-Ss', 'RR-Yy-ss', 'RR-yy-SS', 'RR-yy-Ss', 'RR-yy-ss', 'Rr-Yy-SS', 'Rr-Yy-Ss', 'Rr-Yy-ss', 'Rr-yy-SS', 'Rr-yy-Ss', 'Rr-yy-ss']","['Red', 'Orange']","['Red', 'Orange', 'Orange', 'Red', 'Red', 'Red (seed)', 'Pink', 'Orange', 'Orange', 'Pink', 'Pink', 'Pink']","['8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%', '8%']"
"['RR-yy-Ss', 'Rr-Yy-ss']","['RR-Yy-Ss', 'RR-Yy-ss', 'RR-yy-Ss', 'RR-yy-ss', 'Rr-Yy-Ss', 'Rr-Yy-ss', 'Rr-yy-Ss', 'Rr-yy-ss']","['Red', 'Orange']","['Orange', 'Orange', 'Red', 'Red (seed)', 'Orange', 'Orange', 'Pink', 'Pink']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['RR-yy-Ss', 'Rr-yy-SS']","['RR-yy-SS', 'RR-yy-Ss', 'Rr-yy-SS', 'Rr-yy-Ss']","['Red', 'Pink']","['Red', 'Red', 'Pink', 'Pink']","['25%', '25%', '25%', '25%']"
"['RR-yy-Ss', 'Rr-yy-Ss']","['RR-yy-SS', 'RR-yy-Ss', 'RR-yy-ss', 'Rr-yy-SS', 'Rr-yy-Ss', 'Rr-yy-ss']","['Red', 'Pink']","['Red', 'Red', 'Red (seed)', 'Pink', 'Pink', 'Pink']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-yy-Ss', 'Rr-yy-ss']","['RR-yy-Ss', 'RR-yy-ss', 'Rr-yy-Ss', 'Rr-yy-ss']","['Red', 'Pink']","['Red', 'Red (seed)', 'Pink', 'Pink']","['25%', '25%', '25%', '25%']"
"['RR-yy-Ss', 'rr-YY-SS']","['Rr-Yy-SS', 'Rr-Yy-Ss']","['Red', 'Yellow']","['Pink', 'Orange']","['50%', '50%']"
"['RR-yy-Ss', 'rr-YY-Ss']","['Rr-Yy-SS', 'Rr-Yy-Ss', 'Rr-Yy-ss']","['Red', 'Yellow (seed)']","['Pink', 'Orange', 'Orange']","['33%', '33%', '33%']"
"['RR-yy-Ss', 'rr-YY-ss']","['Rr-Yy-Ss', 'Rr-Yy-ss']","['Red', 'Yellow']","['Orange', 'Orange']","['50%', '50%']"
"['RR-yy-Ss', 'rr-Yy-SS']","['Rr-Yy-SS', 'Rr-Yy-Ss', 'Rr-yy-SS', 'Rr-yy-Ss']","['Red', 'White']","['Pink', 'Orange', 'Pink', 'Pink']","['25%', '25%', '25%', '25%']"
"['RR-yy-Ss', 'rr-Yy-Ss']","['Rr-Yy-SS', 'Rr-Yy-Ss', 'Rr-Yy-ss', 'Rr-yy-SS', 'Rr-yy-Ss', 'Rr-yy-ss']","['Red', 'Yellow']","['Pink', 'Orange', 'Orange', 'Pink', 'Pink', 'Pink']","['16%', '16%', '16%', '16%', '16%', '16%']"
"['RR-yy-Ss', 'rr-Yy-ss']","['Rr-Yy-Ss', 'Rr-Yy-ss', 'Rr-yy-Ss', 'Rr-yy-ss']","['Red', 'Yellow']","['Orange', 'Orange', 'Pink', 'Pink']","['25%', '25%', '25%', '25%']"
"['RR-yy-Ss', 'rr-yy-SS']","['Rr-yy-SS', 'Rr-yy-Ss']","['Red', 'White']","['Pink', 'Pink']","['50%', '50%']"
"['RR-yy-Ss', 'rr-yy-Ss']","['Rr-yy-SS', 'Rr-yy-Ss', 'Rr-yy-ss']","['Red', 'White (seed)']","['Pink', 'Pink', 'Pink']","['33%', '33%', '33%']"
"['RR-yy-Ss', 'rr-yy-ss']","['Rr-yy-Ss', 'Rr-yy-ss']","['Red', 'White']","['Pink', 'Pink']","['50%', '50%']"
"['RR-yy-ss', 'RR-yy-ss']",['RR-yy-ss'],"['Red (seed)', 'Red (seed)']",['Red (seed)'],['100%']
"['RR-yy-ss', 'Rr-YY-SS']","['RR-Yy-Ss', 'Rr-Yy-Ss']","['Red (seed)', 'Orange']","['Orange', 'Orange']","['50%', '50%']"
"['RR-yy-ss', 'Rr-YY-Ss']","['RR-Yy-Ss', 'RR-Yy-ss', 'Rr-Yy-Ss', 'Rr-Yy-ss']","['Red (seed)', 'Orange']","['Orange', 'Orange', 'Orange', 'Orange']","['25%', '25%', '25%', '25%']"
"['RR-yy-ss', 'Rr-YY-ss']","['RR-Yy-ss', 'Rr-Yy-ss']","['Red (seed)', 'Orange']","['Orange', 'Orange']","['50%', '50%']"
"['RR-yy-ss', 'Rr-Yy-SS']","['RR-Yy-Ss', 'RR-yy-Ss', 'Rr-Yy-Ss', 'Rr-yy-Ss']","['Red (seed)', 'Pink']","['Orange', 'Red', 'Orange', 'Pink']","['25%', '25%', '25%', '25%']"
"['RR-yy-ss', 'Rr-Yy-Ss']","['RR-Yy-Ss', 'RR-Yy-ss', 'RR-yy-Ss', 'RR-yy-ss', 'Rr-Yy-Ss', 'Rr-Yy-ss', 'Rr-yy-Ss', 'Rr-yy-ss']","['Red (seed)', 'Orange']","['Orange', 'Orange', 'Red', 'Red (seed)', 'Orange', 'Orange', 'Pink', 'Pink']","['12%', '12%', '12%', '12%', '12%', '12%', '12%', '12%']"
"['RR-yy-ss', 'Rr-Yy-ss']","['RR-Yy-ss', 'RR-yy-ss', 'Rr-Yy-ss', 'Rr-yy-ss']","['Red (seed)', 'Orange']","['Orange', 'Red (seed)', 'Orange', 'Pink']","['25%', '25%', '25%', '25%']"
"['RR-yy-ss', 'Rr-yy-SS']","['RR-yy-Ss', 'Rr-yy-Ss']","['Red (seed)', 'Pink']","['Red', 'Pink']","['50%', '50%']"
"['RR-yy-ss', 'Rr-yy-Ss']","['RR-yy-Ss', 'RR-yy-ss', 'Rr-yy-Ss', 'Rr-yy-ss']","['Red (seed)', 'Pink']","['Red', 'Red (seed)', 'Pink', 'Pink']","['25%', '25%', '25%', '25%']"
"['RR-yy-ss', 'Rr-yy-ss']","['RR-yy-ss', 'Rr-yy-ss']","['Red (seed)', 'Pink']","['Red (seed)', 'Pink']","['50%', '50%']"
"['RR-yy-ss', 'rr-YY-SS']",['Rr-Yy-Ss'],"['Red (seed)', 'Yellow']",['Orange'],['100%']
